Country,Year,Energy Consumption
Other Europe,2011,0.332990160168265
Total Europe,2011,10.25308658737049
Azerbaijan,2011,0.5751686692237854
Kazakhstan,2011,1.0322556495666504
Russian Federation,2011,22.20579719543457
Turkmenistan,2011,2.027212381362915
USSR,2011,0.0
Uzbekistan,2011,2.0391523838043213
Other CIS,2011,0.012280354043468833
Total CIS,2011,27.89186663343571
Bahrain,2011,0.454466849565506
Iran,2011,5.435505390167236
Iraq,2011,0.2268691211938858
Israel,2011,0.14555054903030396
Kuwait,2011,0.4628286063671112
Oman,2011,0.976603627204895
Qatar,2011,5.412812232971191
Saudi Arabia,2011,3.15529203414917
Syria,2011,0.2670291066169739
United Arab Emirates,2011,1.8360108137130737
Other Middle East,2011,0.34433488408103585
Total Middle East,2011,18.717303215060383
Algeria,2011,2.8655550479888916
Egypt,2011,2.1291580200195312
Libya,2011,0.26864099502563477
Nigeria,2011,1.3113293647766113
Other Africa,2011,0.6452244412030268
Total Africa,2011,7.219907869013696
Australia,2011,1.960254430770874
Bangladesh,2011,0.7049573659896851
Brunei,2011,0.4492364823818207
China,2011,3.8219618797302246
India,2011,1.5456022024154663
Indonesia,2011,2.976445436477661
Malaysia,2011,2.4102420806884766
Myanmar,2011,0.4518008530139923
Pakistan,2011,1.2722272872924805
Thailand,2011,1.216939926147461
Vietnam,2011,0.29459521174430847
Other Asia Pacific,2011,0.6381345367990434
Total Asia Pacific,2011,17.742397693451494
Canada,2012,5.410987377166748
Mexico,2012,1.8306066989898682
US,2012,23.368494033813477
Total North America,2012,30.610088109970093
Argentina,2012,1.3208832740783691
Bolivia,2012,0.6069411039352417
Brazil,2012,0.7139825820922852
Colombia,2012,0.4149233102798462
Peru,2012,0.4304907023906708
Trinidad & Tobago,2012,1.3871666193008423
Venezuela,2012,1.1485702991485596
Other S. & Cent. America,2012,0.10749314079293981
Total S. & Cent. America,2012,6.130451032018755
Denmark,2012,0.2156830132007599
Germany,2012,0.3406094014644623
Italy,2012,0.29504895210266113
Netherlands,2012,2.4625000953674316
Norway,2012,4.11461067199707
Poland,2012,0.16356900334358215
Romania,2012,0.3635270893573761
Ukraine,2012,0.6981446743011475
United Kingdom,2012,1.4109258651733398
Other Europe,2012,0.3013520081040042
Total Europe,2012,10.365970774411835
Azerbaijan,2012,0.6061288118362427
Kazakhstan,2012,1.0446993112564087
Russian Federation,2012,21.666778564453125
Turkmenistan,2012,2.122610569000244
USSR,2012,0.0
Uzbekistan,2012,2.034994602203369
Other CIS,2012,0.011890121211763471
Total CIS,2012,27.487101979961153
Bahrain,2012,0.4698667526245117
Iran,2012,5.64968729019165
Iraq,2012,0.2282884269952774
Israel,2012,0.0851745456457138
Kuwait,2012,0.5306130051612854
Oman,2012,1.0195916891098022
Qatar,2012,5.851667881011963
Saudi Arabia,2012,3.3970859050750732
Syria,2012,0.21884849667549133
United Arab Emirates,2012,1.9059300422668457
Other Middle East,2012,0.27881822222843766
Total Middle East,2012,19.635572256986052
Algeria,2012,2.823975086212158
Egypt,2012,2.109534502029419
Libya,2012,0.4172399938106537
Nigeria,2012,1.4097708463668823
Other Africa,2012,0.6787069110650918
Total Africa,2012,7.439227339484205
Australia,2012,2.0982890129089355
Bangladesh,2012,0.7681060433387756
Brunei,2012,0.44104593992233276
China,2012,4.013210773468018
India,2012,1.3416416645050049
Indonesia,2012,2.818784475326538
Malaysia,2012,2.4930260181427
Myanmar,2012,0.4503996670246124
Pakistan,2012,1.317500352859497
Thailand,2012,1.3841948509216309
Vietnam,2012,0.32499268651008606
Other Asia Pacific,2012,0.6366610517725348
Total Asia Pacific,2012,18.087852536700666
Canada,2013,5.469132423400879
Mexico,2013,1.8895694017410278
US,2013,23.604938507080078
Total North America,2013,30.963640332221985
Argentina,2013,1.2440106868743896
Bolivia,2013,0.7047058939933777
Brazil,2013,0.7901853919029236
Colombia,2013,0.4760451316833496
Peru,2013,0.4463685154914856
