Country,Year,Electricity Generation Twh,Nuclear_TWh,Hydro_TWh,Solar_TWh,Wind_TWh,Oil_Production,Gas_Production,Coal_Production,Oil_Electricity,Gas_Electricity,Coal_Electricity
Denmark,2018,30.370174,0.0,0.0148611111111111,0.9529729999999998,13.901955555555556,5.6468620000000005,0.154539406299591,0.0,0.0,0.0,0.0
Denmark,2019,29.516955000000003,0.0,0.0169549999999999,0.9632694444444444,16.149833333333333,5.017234,0.1152920424938201,0.0,0.0,0.0,0.0
Denmark,2020,28.728658,0.0,0.017064,1.180532,16.330214,3.520207,0.0496689453721046,0.0,0.0,0.0,0.0
Denmark,2021,33.050769,0.0,0.016294,1.308929,16.054467000000002,3.236752,0.0525439791381359,0.0,0.0,0.0,0.0
Denmark,2022,35.129468,0.0,0.014944,2.202567,19.027824000000003,3.18486,0.0521391071379184,0.0,0.0,0.0,0.0
Denmark,2023,33.58335416889454,0.0,0.0196849589261745,3.477122551287303,19.39485276795742,2.9220140000000003,0.0504416190087795,0.0,0.0,0.0,0.0
Eastern Africa,1990,29.951393520063945,0.0,21.34556821414709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1991,31.35787581334932,0.0,21.74255709963069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1992,28.7143136155076,0.0,19.632989649222218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1993,30.262956102485777,0.0,20.532532482471623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1994,30.69492462019389,0.0,20.672321384023185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1995,31.66577691822954,0.0,20.843297915791368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1996,31.400579926867927,0.0,20.717076811194243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1997,33.41451050296856,0.0,21.792417528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1998,38.80012010020354,0.0,27.86504585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1999,41.01749450162739,0.0,29.365874407000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2000,43.6911929914959,0.0,30.85980531065657,7e-06,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2001,48.79427753809106,0.0,34.9634832040505,0.0001909999949932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2002,51.38840589150836,0.0,38.004413104,0.000375000002861,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2003,51.34927774542971,0.0,38.38524929936364,0.000391000002861,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2004,55.22649422833896,0.0,38.95759946582829,0.0007440000276565,0.0009010101010101,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2005,58.37899342023497,0.0,40.268776534521606,0.0012800000553131,0.0013060606060606,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2006,60.444396706172896,0.0,42.56540743622222,0.0049821616047175,0.0048414141414141,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2007,64.1572321288665,0.0,46.393292536747474,0.0095787274577958,0.0111030303030303,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2008,65.11243344300073,0.0,45.79406624748485,0.0185001729140578,0.0162063636363636,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2009,68.85991990523078,0.0,48.02560661136364,0.0328439877890867,0.0268616161616161,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2010,74.16778902574661,0.0,53.982714506969714,0.0968705517695047,0.038380707070707,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2011,78.33892649945444,0.0,55.62252539975759,0.1774191142456746,0.0342481818181818,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2012,81.83165539182684,0.0,57.748000115929294,0.246092096031408,0.1541620383838383,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2013,86.95670019537842,0.0,61.47442044362626,0.3067620274646464,0.3148636252525252,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2014,93.5196483416654,0.0,65.71678965850101,0.4019714352828283,0.4414620858585859,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2015,98.59429787191382,0.0,65.00988343631313,0.4562945488686869,0.7778792757575755,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2016,97.06538362380336,0.0,61.47284388531192,0.5231970139012122,0.890087395959596,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2017,103.4174942906089,0.0,64.50877280757285,0.5947230627878781,0.7913611656563627,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2018,108.59592571885378,0.0,68.39740116033452,0.656551079476184,0.8623209595959596,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2019,110.6581300242742,0.0,68.49025410303874,1.0516992428989165,2.221954792929293,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2020,110.71324864097512,0.0,73.49130474478058,1.1618671829296932,1.9778343888888883,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2021,117.0736821204552,0.0,77.1443683590874,1.3503819805723865,2.6597179215757576,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2022,123.77034515680104,0.0,79.58981832897064,1.6693740031150803,2.821260067050505,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,2023,127.91190699581531,0.0,82.13132099076408,1.9165184594142963,2.607320249545752,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1990,6.3488547,0.0,4.986687700000001,0.0,0.0,15.52275563319662,0.0,0.0,0.0,0.0,0.0
Ecuador,1991,6.974455799999999,0.0,5.075921,0.0,0.0,16.3045882576333,0.0,0.0,0.0,0.0,0.0
Ecuador,1992,7.1960273,0.0,4.9735809,0.0,0.0,17.455699954428074,0.0,0.0,0.0,0.0,0.0
Ecuador,1993,7.411305,0.0,5.8101371,0.0,0.0,18.72581591472986,0.0,0.0,0.0,0.0,0.0
Ecuador,1994,8.1439969,0.0,6.5652775000000005,0.0,0.0,20.60173368271812,0.0,0.0,0.0,0.0,0.0
Ecuador,1995,8.428596800000001,0.0,5.1605513,0.0,0.0,20.99904936958833,0.0,0.0,0.0,0.0,0.0
Ecuador,1996,9.6792006,0.0,6.3434151,0.0,0.0,20.926899255658512,0.0,0.0,0.0,0.0,0.0
Ecuador,1997,10.3617494,0.0,6.5341771,0.0,0.0,21.084112537343664,0.0,0.0,0.0,0.0,0.0
Ecuador,1998,10.8903525,0.0,6.5060954,0.0,0.0,20.440940731176266,0.0,0.0,0.0,0.0,0.0
Ecuador,1999,10.30811927418,0.0,7.176725936940001,0.0,0.0,20.33374543014836,0.0,0.0,0.0,0.0,0.0
Ecuador,2000,10.612439117316,0.0,7.611231425514999,0.0,0.0,21.592452529241992,0.0,0.0,0.0,0.0,0.0
Ecuador,2001,11.049801148575,0.0,7.070652628787999,0.0,0.0,21.908640310901816,0.0,0.0,0.0,0.0,0.0
Ecuador,2002,11.887558245805,0.0,7.524256030124,0.0,0.0,21.07321003595119,0.0,0.0,0.0,0.0,0.0
Ecuador,2003,11.546131783838998,0.0,7.180416910383,0.0,0.0,22.46674894931389,0.0,0.0,0.0,0.0,0.0
Ecuador,2004,12.584844248351,0.0,7.411699139289,0.0,0.0,28.33270697250494,0.0,0.0,0.0,0.0,0.0
Ecuador,2005,13.404022567387996,0.0,6.882639372876,1.238993e-05,0.0,28.5768811079042,0.0,0.0,0.0,0.0,0.0
Ecuador,2006,15.115849674445,0.0,7.129493192311,1.4875e-05,0.0,28.774099958124463,0.0,0.0,0.0,0.0,0.0
Ecuador,2007,17.336655151753998,0.0,9.037655280444,1.8162e-05,0.000962135,27.45605103448276,0.0,0.0,0.0,0.0,0.0
Ecuador,2008,18.608525816211,0.0,11.293333006078,2.6687000000000004e-05,0.002682461,27.18894779482505,0.0,0.0,0.0,0.0,0.0
Ecuador,2009,18.264615252906,0.0,9.225407228995,7.8786e-06,0.003204416666,26.114913413337387,0.0,0.0,0.0,0.0,0.0
Ecuador,2010,19.509853832412,0.0,8.636400921231,0.0,0.00343485,26.11605272317586,0.0,0.0,0.0,0.0,0.0
Ecuador,2011,20.544142533206,0.0,11.133088253311,5.812e-05,0.00334467,26.809280549546816,0.0,0.0,0.0,0.0,0.0
Ecuador,2012,22.84795784014,0.0,12.237723413637,0.00032566,0.002398368,27.098113548954377,0.0,0.0,0.0,0.0,0.0
Ecuador,2013,23.260330036923,0.0,11.038824572776,0.00366360668,0.056702974648,28.24277970079498,0.0,0.0,0.0,0.0,0.0
Ecuador,2014,24.307213342674,0.0,11.457895633368,0.01648269559,0.0797424665379999,29.82998157826725,0.0,0.0,0.0,0.0,0.0
Ecuador,2015,25.9501921301,0.0,13.096270011695,0.036057927187,0.098806316921,29.10860853450807,0.0,0.0,0.0,0.0,0.0
Ecuador,2016,27.313862000571,0.0,15.833842014888,0.038754817694,0.083958750247,29.47304122613804,0.0,0.0,0.0,0.0,0.0
Ecuador,2017,28.032,0.0,20.088610000000003,0.03748,0.0734,28.477105596182085,0.0,0.0,0.0,0.0,0.0
Ecuador,2018,29.244,0.0,20.67800186765505,0.038079324065,0.080257771291,27.72282984772394,0.0,0.0,0.0,0.0,0.0
Ecuador,2019,32.284,0.0,24.641,0.038,0.08552693725,28.46051148002937,0.0,0.0,0.0,0.0,0.0
Ecuador,2020,31.24799,0.0,24.33326,0.03776,0.0771,25.763542077826727,0.0,0.0,0.0,0.0,0.0
Ecuador,2021,32.20688,0.0,25.57461,0.03687,0.06201,25.34531962217328,0.0,0.0,0.0,0.0,0.0
Ecuador,2022,33.008300000000006,0.0,24.63516,0.0385,0.0606,25.77872158590309,0.0,0.0,0.0,0.0,0.0
Ecuador,2023,35.36203,0.0,25.34871,0.0383299999999999,0.20858,25.47358925183553,0.0,0.0,0.0,0.0,0.0
Egypt,1990,41.9525,0.0,9.953,0.0,0.0,45.499,0.2796255052089691,0.0,15.5535,16.446,0.0
Egypt,1991,43.276,0.0,9.916,0.0,0.0,45.418000000000006,0.314622014760971,0.0,12.9535,20.4065,0.0
Egypt,1992,44.987,0.0,9.8,0.0,0.0,45.985,0.3402630090713501,0.0,12.2425,22.9445,0.0
Egypt,1993,46.737,0.0,10.0925,0.0,0.0,47.527,0.3911984860897064,0.0,10.472,26.1725,0.0
Egypt,1994,48.55,0.0,10.728,0.0,0.0,46.497,0.4192650020122528,0.0,8.5305,29.2915,0.0
Egypt,1995,50.652,0.0,11.192,0.0,0.0,46.588,0.4331249892711639,0.0,9.01,30.45,0.0
Egypt,1996,53.57,0.0,11.484,0.0,0.0,45.08,0.4608449935913086,0.0,10.5725,31.5135,0.0
Egypt,1997,56.784,0.0,11.771,0.0,0.0,43.792,0.4712400138378143,0.0,12.3335,32.6795,0.0
Egypt,1998,60.697,0.0,12.1045,0.0,0.0,42.962,0.4851000010967254,0.0,16.063,32.529500000000006,0.0
Egypt,1999,65.7305,0.0,13.4405,0.0,0.012,41.361,0.5821200013160706,0.0,15.0515,37.2265,0.0
Egypt,2000,73.319,0.0,14.178,0.0002,0.0805,38.91706347305389,0.727649986743927,0.0,16.87194286536687,42.18835713463313,0.0
Egypt,2001,80.7125,0.0,14.4135,0.0009,0.179,37.60009281437126,0.8731799721717834,0.0,17.64775978221416,48.47134021778585,0.0
Egypt,2002,86.236,0.0,13.9945,0.001,0.2125,37.24056646706587,0.9459450244903564,0.0,14.577297616237905,57.4507023837621,0.0
Egypt,2003,92.1865,0.0,12.939,0.001,0.286,37.07247904191617,1.042965054512024,0.0,14.935810844525497,64.0246891554745,0.0
Egypt,2004,98.2523193222548,0.0,12.8315,0.001,0.5040505050505051,34.84065676646706,1.1434500217437744,0.0,10.46805426523466,74.44771455196964,0.0
Egypt,2005,104.94731541218638,0.0,12.644,0.001,0.5101111111111112,33.16728143712575,1.4726250171661377,0.0,15.002601132104774,76.7896031689705,0.0
Egypt,2006,111.66104985337245,0.0,12.7845,0.001,0.6050606060606061,33.16169661796407,1.895354986190796,0.0,15.210614640894212,83.05987460641761,0.0
Egypt,2007,119.86698044965787,0.0,14.2175,0.0012,0.6624363636363636,33.809999999999995,1.9296585321426392,0.0,15.774240940911003,89.21160314511052,0.0
Egypt,2008,128.79240990550667,0.0,15.096,0.0015,0.9298131313131311,34.65437125748503,2.0433104038238525,0.0,17.90779855214912,94.85729822204442,0.0
Egypt,2009,134.2672326490714,0.0,13.7725,0.0022,1.0371939393939396,35.260000000000005,2.172208547592163,0.0,20.71679901548622,98.7385396941912,0.0
Egypt,2010,144.43171977842945,0.0,12.9545,0.0252,1.4091434343434344,35.03,2.1247379779815674,0.0,19.939602797116084,110.10327354696994,0.0
Egypt,2011,149.56286705767351,0.0,12.99,0.2445689999999999,1.4948249393939397,34.59899138853754,2.1291580200195312,0.0,17.37867407050444,117.45479904777513,0.0
Egypt,2012,162.83109221244706,0.0,13.0275,0.504201,1.3362030404040404,34.72608715966265,2.109534502029419,0.0,21.40844928726008,126.55473888478296,0.0
Egypt,2013,165.06383740632128,0.0,13.2365,0.0254369999999999,1.5765832020202022,34.36105295473276,1.9427341222763064,0.0,27.058892192207413,123.16642501209368,0.0
Egypt,2014,171.2342789182144,0.0,13.587,0.139549,1.0281277676767675,35.14019728683478,1.6905977725982666,0.0,31.839490998561903,124.64011115197574,0.0
Egypt,2015,181.83642717497557,0.0,13.6835,0.042,1.8945454545454548,35.431000000000004,1.5332624912261963,0.0,36.40951374890199,129.8068679715281,0.0
Egypt,2016,188.19109872922772,0.0,13.1975,0.23361,2.3966930303030303,33.835,1.4490629434585571,0.0,33.88964170079171,138.47365399813302,0.0
Egypt,2017,193.2111642228739,0.0,12.788,0.6025450000000001,2.109576212121212,32.178,1.757205843925476,0.0,25.78234044107765,151.928702569675,0.0
Egypt,2018,199.39878038449007,0.0,12.9235,0.553053,2.987351040404041,32.844,2.108124017715454,0.0,15.750089621691416,167.18478672239462,0.0
Egypt,2019,200.5629664385793,0.0,14.0795,1.489,4.979686868686868,31.812,2.3377950191497803,0.0,8.219240867699808,171.7955387021927,0.0
Egypt,2020,198.61019257087,0.0,14.9035,4.45251,5.232338484848484,31.066370030361814,2.1047463417053223,0.0,4.765632252890734,169.25621183313078,0.0
Egypt,2021,209.65550048875852,0.0,13.929912,4.9725,5.485075757575758,29.6013632917264,2.440779685974121,0.0,9.480298203437966,175.78771452774484,0.0
Egypt,2022,216.7106129032258,0.0,13.2871865,5.386780484074636,5.513219515925366,29.925102248372085,2.321574687957764,0.0,16.243610352143694,176.27981605108215,0.0
Egypt,2023,220.1456893450988,0.0,13.824719699999998,5.244259604601733,5.736881834604223,29.82089407802741,2.055614948272705,0.0,16.62256045607454,178.7172677498183,0.0
Equatorial Guinea,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1992,0.0,0.0,0.0,0.0,0.0,0.0993215739484396,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1993,0.0,0.0,0.0,0.0,0.0,0.2476255088195386,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1994,0.0,0.0,0.0,0.0,0.0,0.2476255088195386,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1995,0.0,0.0,0.0,0.0,0.0,0.3466757123473541,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1996,0.0,0.0,0.0,0.0,0.0,0.8442333785617367,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1997,0.0,0.0,0.0,0.0,0.0,2.971506105834464,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1998,0.0,0.0,0.0,0.0,0.0,4.110583446404342,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1999,0.0,0.0,0.0,0.0,0.0,4.952510176390773,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2000,0.0,0.0,0.0,0.0,0.0,5.696991297431339,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2001,0.0,0.0,0.0,0.0,0.0,9.355035558882705,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2002,0.0,0.0,0.0,0.0,0.0,11.101820053338326,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2003,0.0,0.0,0.0,0.0,0.0,12.722187456136243,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2004,0.0,0.0,0.0,0.0,0.0,16.561701211809293,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2005,0.0,0.0,0.0,0.0,0.0,17.46852348541384,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2006,0.0,0.0,0.0,0.0,0.0,17.245875733410116,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2007,0.0,0.0,0.0,0.0,0.0,17.72976459564284,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2008,0.0,0.0,0.0,0.0,0.0,17.5806557540186,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2009,0.0,0.0,0.0,0.0,0.0,15.641454740242253,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2010,0.0,0.0,0.0,0.0,0.0,14.45514880364707,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2011,0.0,0.0,0.0,0.0,0.0,14.17405064251898,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2012,0.0,0.0,0.0,0.0,0.0,15.16340577217071,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2013,0.0,0.0,0.0,0.0,0.0,13.234748768145312,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2014,0.0,0.0,0.0,0.0,0.0,13.279241392876145,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2015,0.0,0.0,0.0,0.0,0.0,12.104109710969828,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2016,0.0,0.0,0.0,0.0,0.0,10.344194429314207,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2017,0.0,0.0,0.0,0.0,0.0,8.965715010374968,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2018,0.0,0.0,0.0,0.0,0.0,8.122959510200328,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2019,0.0,0.0,0.0,0.0,0.0,7.395199737671633,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2020,0.0,0.0,0.0,0.0,0.0,7.38170022004507,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2021,0.0,0.0,0.0,0.0,0.0,6.0828195432185135,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2022,0.0,0.0,0.0,0.0,0.0,5.561564702333089,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2023,0.0,0.0,0.0,0.0,0.0,4.023204270923214,0.0,0.0,0.0,0.0,0.0
Estonia,1990,17.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1991,14.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1992,11.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1993,9.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1994,9.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1995,8.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1996,9.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1997,9.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1998,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1999,8.265,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2000,8.51,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2001,8.481,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2002,8.524000000000001,0.0,0.0056,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2003,10.158,0.0,0.0128,0.0,0.0060999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2004,10.302,0.0,0.0224,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2005,10.201,0.0,0.0215,0.0,0.0538999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2006,9.729,0.0,0.0135,0.0,0.0762999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2007,12.188,0.0,0.022,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2008,10.579,0.0,0.028,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2009,8.777000000000001,0.0,0.032,0.0001,0.195,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2010,12.962,0.0,0.027,0.0001,0.277,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2011,12.892,0.0,0.03,0.0002,0.368,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2012,11.966,0.0,0.042,0.0003,0.434,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2013,13.274,0.0,0.026,0.0014,0.529,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2014,12.43,0.0,0.027,0.0031,0.604,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2015,10.417,0.0,0.027,0.0059,0.715,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2016,12.17,0.0,0.035,0.0097,0.594,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2017,13.16,0.0,0.026,0.0145,0.723,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2018,12.364,0.0,0.015,0.0308,0.636,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2019,7.615,0.0,0.019,0.0735,0.687,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2020,6.079,0.0,0.03,0.245,0.844,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2021,7.082,0.0,0.021,0.354,0.731,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2022,8.91,0.0,0.023,0.596,0.668,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2023,6.985577736817478,0.0,0.0265633802816901,0.7319015228187444,0.695782262996942,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1990,54.377455000000005,19.216,10.859,0.000455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1991,57.98552,19.511,13.197,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1992,57.724594,19.26,15.107,0.000594,0.002,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1993,61.078672,19.928,13.476,0.000672,0.004,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1994,65.630751,19.427,11.787,0.000751,0.007,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1995,64.034837,19.216,12.925,0.000837,0.011,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1996,69.37298200000001,19.476,11.86,0.000982,0.011,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1997,69.176208,20.894,12.242,0.001208,0.017,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1998,70.167292,21.853,15.051,0.001292,0.023,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1999,69.457417,22.974,12.78,0.001417,0.049,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2000,69.97490300000001,22.479,14.66,0.001576,0.078,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2001,74.487387,22.773,13.205,0.001715,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2002,74.957177,22.295,10.776,0.001865,0.064,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2003,84.32735000000001,22.731,9.591,0.002097,0.093,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2004,85.84537200000001,22.716,15.069615,0.002361,0.1203439999999999,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2005,70.583575,23.271,13.784,0.0026309999999999,0.169942,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2006,82.312332,22.906,11.493691,0.003379,0.155641,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2007,81.246346,23.423,14.177206,0.003811,0.188408,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2008,77.43334,22.958,17.112132000000003,0.003944,0.26052,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2009,72.070997,23.526,12.68603,0.004317,0.276624,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2010,80.672761,22.8,12.921994000000002,0.004739,0.294317,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2011,73.502395,23.187,12.445039,0.0053,0.4813929999999999,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2012,70.409766,22.987,16.859128000000002,0.005749,0.494323,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2013,71.258443,23.606,12.838601,0.006452,0.773692,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2014,68.093524,23.58,13.397044,0.007752,1.107172,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2015,68.598087,23.245,16.768698,0.011311,2.327359,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2016,68.757176,23.203,15.799127,0.022066,3.068041,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2017,67.524666,22.477,14.771469,0.048513,4.795192,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2018,70.263128,22.793,13.301104,0.090225,5.838668,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2019,68.650852,23.87,12.420475,0.1471819999999999,6.024746,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2020,69.267072,23.291,15.883341,0.218471,8.255676,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2021,72.120231,23.598,15.791129000000002,0.297518,8.506734,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2022,72.21979300000001,25.336,13.49176,0.3923419999999999,12.021954,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2023,81.30835526897403,34.24544310487201,15.17279995806814,0.6652307926509187,15.036280642968345,0.0,0.0,0.0,0.0,0.0,0.0
France,1990,420.751,314.081,53.866,0.0,0.000271526,0.0,0.0,0.0,8.668000000000001,3.027,35.423
France,1991,455.555,331.34000000000003,57.602,0.0,0.000489604,0.0,0.0,0.0,14.084,3.0540000000000003,43.204
France,1992,463.639,338.445,68.956,0.001488,0.000489604,0.0,0.0,0.0,9.319,3.185,37.732
France,1993,472.707,368.188,64.89500000000001,0.001683,0.00240218,0.0,0.0,0.0,6.091,3.496,24.749
France,1994,476.868,359.981,78.794,0.0018785,0.004704,0.0,0.0,0.0,5.617,3.625,24.143
France,1995,494.274,377.231,73.11900000000001,0.00204,0.0047142,0.0,0.0,0.0,7.749,3.84,26.556
France,1996,513.398,397.34,66.044,0.0026503,0.0074302,0.0,0.0,0.0,7.79,4.122,30.966
France,1997,504.77,395.483,63.764,0.0034068,0.0111284,0.0,0.0,0.0,7.727,4.9,25.863
France,1998,511.276,387.99,62.093,0.0040885,0.0194972,0.0,0.0,0.0,11.651,4.9750000000000005,37.312
France,1999,525.806,394.244,72.514,0.0045475,0.03694443,0.0,0.0,0.0,9.952,7.701,33.112
France,2000,539.9540000000001,415.162,66.363,0.00522325,0.048,0.0,0.0,0.0,7.165,11.514,30.86
France,2001,549.5310000000001,421.076,74.268,0.0061605,0.131,0.0,0.0,0.0,5.958,15.146,23.901
