Country,Year,Energy Consumption
Indonesia,1991,2.3505782103165984
Japan,1991,19.308627918362617
Malaysia,1991,1.086717914789915
New Zealand,1991,0.6846742257475853
Pakistan,1991,1.165322438813746
Philippines,1991,0.6636209897696972
Singapore,1991,1.0019338058773428
South Korea,1991,4.340213598828086
Sri Lanka,1991,0.10737562712711224
Taiwan,1991,2.222242131596431
Thailand,1991,1.4056306454294827
Vietnam,1991,0.2826510677114129
Other Asia Pacific,1991,1.922854198609457
Total Asia Pacific,1991,79.83192999146377
Canada,1992,11.166210934519768
Mexico,1992,4.982792936265469
US,1992,82.4871965944767
Total North America,1992,98.63620046526194
Argentina,1992,2.0135137296747416
Brazil,1992,5.901500789448619
Chile,1992,0.6990983225405216
Colombia,1992,0.9666212894953787
Ecuador,1992,0.3203258556441142
Peru,1992,0.37207739101722836
Trinidad & Tobago,1992,0.2644072148541454
Venezuela,1992,2.3674126782425446
Central America,1992,0.4943003069653287
Other Caribbean,1992,1.2413460001116619
Other South America,1992,0.6267613576378608
Total S. & Cent. America,1992,15.267364935632145
Austria,1992,1.2412515366449952
Belgium,1992,2.3094335184432566
Bulgaria,1992,0.8895275518298149
Croatia,1992,0.28988451159966644
Cyprus,1992,0.08206804469227791
Czech Republic,1992,1.7387258983872016
Denmark,1992,0.7852924608450849
Estonia,1992,0.29264376126229763
Finland,1992,1.1868304945528507
France,1992,10.288588011633692
Germany,1992,14.433615291229216
Greece,1992,1.0678263056179276
Hungary,1992,1.0427471023285761
Iceland,1992,0.07896300731226802
Ireland,1992,0.4428674858645536
Italy,1992,6.859184354543686
Latvia,1992,0.20532485842704773
Lithuania,1992,0.47287708171643317
Luxembourg,1992,0.14415418470161967
Netherlands,1992,3.3808226889232174
North Macedonia,1992,0.10885301139205694
Norway,1992,1.7215675949119031
Poland,1992,4.07662776322104
Portugal,1992,0.7727393927052617
Romania,1992,1.9824259492979763
Slovakia,1992,0.7694721389561892
Slovenia,1992,0.23308265395462513
Spain,1992,4.172861291095614
Sweden,1992,2.350771576166153
Switzerland,1992,1.2457984685897827
Turkey,1992,2.1700306872371584
Ukraine,1992,9.109990872442722
United Kingdom,1992,9.163178905844688
Other Europe,1992,1.4958142368653853
Total Europe,1992,86.60584269323624
Azerbaijan,1992,0.771817757806275
Belarus,1992,1.4513605391985038
Kazakhstan,1992,3.0509114852175117
Russian Federation,1992,34.4398310969118
Turkmenistan,1992,0.4960090361091716
USSR,1992,0.0
Uzbekistan,1992,1.7480300925672054
Other CIS,1992,1.0520517565310001
Total CIS,1992,43.01001176434147
Iran,1992,3.504325795918703
Iraq,1992,0.8571078516542912
Israel,1992,0.5515076852752827
Kuwait,1992,0.29403095692396164
Oman,1992,0.2170349881052971
Qatar,1992,0.519453264772892
Saudi Arabia,1992,3.534322738647461
United Arab Emirates,1992,1.464104413986206
Other Middle East,1992,1.2830903659914838
Total Middle East,1992,12.224978061275579
Algeria,1992,1.152816791785881
Egypt,1992,1.4134537801146507
Morocco,1992,0.33760554308537394
South Africa,1992,3.697337438352406
Eastern Africa,1992,0.8258316218034452
Middle Africa,1992,0.30638227294770104
Western Africa,1992,1.019822967777145
Other Northern Africa,1992,0.666851969785057
Other Southern Africa,1992,0.09967017621966079
Total Africa,1992,9.51977256187132
Australia,1992,3.8175129629671574
Bangladesh,1992,0.2797579930629581
China,1992,31.585350735578686
China Hong Kong SAR,1992,0.6117441058158875
India,1992,9.189979939488694
Indonesia,1992,2.580697068013251
Japan,1992,19.534656450152397
Malaysia,1992,1.2259957753121853
New Zealand,1992,0.6858051531016827
Pakistan,1992,1.2241028882563114
Philippines,1992,0.7131712511181831
Singapore,1992,1.0749148956383578
South Korea,1992,4.894978586873549
Sri Lanka,1992,0.11519450296145806
Taiwan,1992,2.3610269997734576
Thailand,1992,1.537936671244097
Vietnam,1992,0.3088540807366371
Other Asia Pacific,1992,1.7475964231862235
Total Asia Pacific,1992,83.48927648328117
Canada,1993,11.44802387431264
Mexico,1993,4.987388711422682
US,1993,84.22698771208525
Total North America,1993,100.66240029782057
Argentina,1993,2.080233321641572
Brazil,1993,6.174731535837054
Chile,1993,0.7388211004436016
Colombia,1993,1.0518707926385105
Ecuador,1993,0.33203313156491276
Peru,1993,0.406634125392884
Trinidad & Tobago,1993,0.2787031069456134
Venezuela,1993,2.3423662268323824
Central America,1993,0.5311415735188803
Other Caribbean,1993,1.2481494245166687
Other South America,1993,0.6796123804119816
Total S. & Cent. America,1993,15.864296719744061
Austria,1993,1.268795769661665
Belgium,1993,2.272258481476456
Bulgaria,1993,0.9489645715802908
Croatia,1993,0.3024216611520387
Cyprus,1993,0.08528464240953326
Czech Republic,1993,1.7241453451133566
Denmark,1993,0.8326934513170272
Estonia,1993,0.24322476144880056
Finland,1993,1.1970389261841774
France,1993,10.27399753802456
Germany,1993,14.369495314036612
Greece,1993,1.0819110098527744
Hungary,1993,1.0038287204224616
Iceland,1993,0.08202745812013745
Ireland,1993,0.4522538475575857
Italy,1993,6.71419332921505
Latvia,1993,0.17696001008152962
Lithuania,1993,0.3722979472950101
Luxembourg,1993,0.1460478726949077
Netherlands,1993,3.4090781670529395
North Macedonia,1993,0.10900609288364649
Norway,1993,1.7660952829755843
Poland,1993,4.074651125527453
Portugal,1993,0.792421150021255
Romania,1993,1.92679868952564
Slovakia,1993,0.7559139989316463
Slovenia,1993,0.23977033607661724
Spain,1993,4.037404837086797
Sweden,1993,2.329761378467083
Switzerland,1993,1.243706346489489
Turkey,1993,2.3588223410770297
Ukraine,1993,7.985802121460438
United Kingdom,1993,9.269010433927178
Other Europe,1993,1.2919457678707715
Total Europe,1993,85.13802872701754
Azerbaijan,1993,0.6695287584007019
Belarus,1993,1.213603840151336
Kazakhstan,1993,2.693353222217411
Russian Federation,1993,32.108869572286494
Turkmenistan,1993,0.4590768504640437
USSR,1993,0.0
Uzbekistan,1993,1.8220605738461018
Other CIS,1993,0.8419301627363893
Total CIS,1993,39.80842298010248
Iran,1993,3.2426935844123363
Iraq,1993,1.1388586610555649
Israel,1993,0.5989189492247533
Kuwait,1993,0.36062245070934296
Oman,1993,0.20935294032096863
Qatar,1993,0.5556925982236862
Saudi Arabia,1993,3.610261082649231
United Arab Emirates,1993,1.5244932770729065
Other Middle East,1993,1.324963900041439
Total Middle East,1993,12.565857443710229
Algeria,1993,1.0727819136809558
Egypt,1993,1.4144861586391926
Morocco,1993,0.34115720848785713
South Africa,1993,3.690928972326219
Eastern Africa,1993,0.8899961166157482
Middle Africa,1993,0.3041677436312966
Western Africa,1993,1.0260040138364275
Other Northern Africa,1993,0.7065372243523598
Other Southern Africa,1993,0.09993893897626549
Total Africa,1993,9.545998290546322
Australia,1993,3.9039939045906067
Bangladesh,1993,0.30756870878394693
China,1993,34.04748217109591
China Hong Kong SAR,1993,0.6678082942962646
India,1993,9.418493182398379
Indonesia,1993,2.7498336266726255
Japan,1993,19.861121609807014
Malaysia,1993,1.2330527044832706
New Zealand,1993,0.706486489623785
Pakistan,1993,1.3547289785929024
Philippines,1993,0.7819864824414253
Singapore,1993,1.1743629338452592
South Korea,1993,5.367889112294506
Sri Lanka,1993,0.1256430748562707
Taiwan,1993,2.498086953535676
Thailand,1993,1.7451370001363102
Vietnam,1993,0.3527006283402443
Other Asia Pacific,1993,1.6738972160246703
Total Asia Pacific,1993,87.97027307181907
Canada,1994,11.884160846471786
Mexico,1994,5.272718630731106
US,1994,85.76686919480562
Total North America,1994,102.92374867200851
Argentina,1994,2.1915403084130958
Brazil,1994,6.4758838062989525
Chile,1994,0.7757325153797865
Colombia,1994,1.1390028083696961
Ecuador,1994,0.36116183515059674
Peru,1994,0.442120372550562
Trinidad & Tobago,1994,0.29535579672665335
Venezuela,1994,2.5427821537014097
Central America,1994,0.5626619447668304
Other Caribbean,1994,1.302326346769405
Other South America,1994,0.7453177881720876
Total S. & Cent. America,1994,16.833885676299076
Austria,1994,1.2578691598027945
Belgium,1994,2.3900689659640193
Bulgaria,1994,0.9127437705174088
Croatia,1994,0.3055078519828385
Cyprus,1994,0.08543649362400174
Czech Republic,1994,1.6794541427807417
Denmark,1994,0.8930013524950482
Estonia,1994,0.24674065597355366
Finland,1994,1.2565129101276398
France,1994,10.169134403113276
Germany,1994,14.235019302577712
Greece,1994,1.100316225172719
Hungary,1994,1.0209048602264374
Iceland,1994,0.08294399525038898
Ireland,1994,0.4713678909756709
Italy,1994,6.699009820818901
Latvia,1994,0.17144303768873215
Lithuania,1994,0.32076384872198105
Luxembourg,1994,0.14043703957577236
Netherlands,1994,3.3725116928108037
North Macedonia,1994,0.10239052912220359
Norway,1994,1.7113588766660541
Poland,1994,3.899448072479572
Portugal,1994,0.8277273112908006
Romania,1994,1.8174630850553513
Slovakia,1994,0.7446357347071171
Slovenia,1994,0.25513510778546333
Spain,1994,4.228889894671738
Sweden,1994,2.3392052352428436
Switzerland,1994,1.306712063960731
Turkey,1994,2.28420362342149
Ukraine,1994,6.825066059827805
United Kingdom,1994,9.157762782648206
Other Europe,1994,1.1091004586988866
Total Europe,1994,83.4202862557787
Azerbaijan,1994,0.6151129134814255
Belarus,1994,1.0145287187187932
Kazakhstan,1994,2.399116184329614
Russian Federation,1994,29.298327855183743
Turkmenistan,1994,0.4881412403010472
USSR,1994,0.0
Uzbekistan,1994,1.802187044173479
Other CIS,1994,0.7049210367840715
Total CIS,1994,36.32233499297217
Iran,1994,3.631482418626547
Iraq,1994,1.2890861853957176
Israel,1994,0.6248482870869339
Kuwait,1994,0.42096419632434845
Oman,1994,0.1961330421773937
Qatar,1994,0.5640034824609756
Saudi Arabia,1994,4.174489498138428
United Arab Emirates,1994,1.672826886177063
Other Middle East,1994,1.3881545760759764
Total Middle East,1994,13.961988572463383
Algeria,1994,1.0869159770663828
Egypt,1994,1.487619061022997
Morocco,1994,0.3760359324514866
South Africa,1994,3.8495123656466603
Eastern Africa,1994,0.8877731016625603
Middle Africa,1994,0.2947882019259964
Western Africa,1994,1.0115127130993642
Other Northern Africa,1994,0.771571499935817
Other Southern Africa,1994,0.10191136365756392
Total Africa,1994,9.867640216468828
Australia,1994,4.051985154859722
Bangladesh,1994,0.32648426992818713
China,1994,36.17572382371873
China Hong Kong SAR,1994,0.6051344126462936
India,1994,9.925636751111597
Indonesia,1994,2.8787282798439264
Japan,1994,20.586228743195534
Malaysia,1994,1.3094538822770119
New Zealand,1994,0.7456949464976788
Pakistan,1994,1.401774890255183
Philippines,1994,0.814659285984817
Singapore,1994,1.343100656173192
South Korea,1994,5.788709927783202
Sri Lanka,1994,0.13611409911300143
Taiwan,1994,2.6512636193074286
Thailand,1994,1.9614126075757667
Vietnam,1994,0.3940032050013542
Other Asia Pacific,1994,1.6049182539109097
Total Asia Pacific,1994,92.70102680918353
Canada,1995,12.17479294538498
Mexico,1995,5.181614615023136
US,1995,87.63630850613117
Total North America,1995,104.99271606653929
Argentina,1995,2.2616512591484934
Brazil,1995,6.886053875088692
Chile,1995,0.8360479846596718
Colombia,1995,1.1654091556556523
Ecuador,1995,0.34134554297997965
Peru,1995,0.4799589009489864
Trinidad & Tobago,1995,0.32029908456024714
Venezuela,1995,2.6186298972024815
Central America,1995,0.6065864240357541
Other Caribbean,1995,1.3046337728992512
Other South America,1995,0.8383027853651583
Total S. & Cent. America,1995,17.658918682544368
Austria,1995,1.3235813304781914
Belgium,1995,2.4196313936263323
Bulgaria,1995,0.9815742559731007
Croatia,1995,0.3162587367405649
Cyprus,1995,0.09083042107522488
Czech Republic,1995,1.7503702446701936
Denmark,1995,0.8770308230887167
Estonia,1995,0.2237952968425816
Finland,1995,1.197862595319748
France,1995,10.455111994990148
Germany,1995,14.309262206428684
Greece,1995,1.1404585549607873
Hungary,1995,1.0324818865046836
Iceland,1995,0.08561555831693113
Ireland,1995,0.4810347034508595
Italy,1995,6.971029512584209
Latvia,1995,0.16044556442648172
Lithuania,1995,0.3577291341498494
Luxembourg,1995,0.12216456700116396
Netherlands,1995,3.5098626237595454
North Macedonia,1995,0.10314408876001835
Norway,1995,1.833739310503006
Poland,1995,3.9914012160734273
Portugal,1995,0.8813212476670742
Romania,1995,1.9972895234823227
Slovakia,1995,0.7550974152982235
Slovenia,1995,0.26766047812998295
Spain,1995,4.389875660650432
Sweden,1995,2.3999381251633167
Switzerland,1995,1.2383832172490656
Turkey,1995,2.5563841748517007
Ukraine,1995,6.6591188088059425
United Kingdom,1995,9.189162908121943
Other Europe,1995,1.1368008303684638
Total Europe,1995,85.20544840951291
Azerbaijan,1995,0.5783328081161017
Belarus,1995,0.9025419159734156
Kazakhstan,1995,2.155377531365957
Russian Federation,1995,27.727319162047934
Turkmenistan,1995,0.37537142795554246
USSR,1995,0.0
Uzbekistan,1995,1.8250142112374306
Other CIS,1995,0.6161132982742856
Total CIS,1995,34.18007035497067
Iran,1995,3.8085989616811275
Iraq,1995,1.2842324674129486
Israel,1995,0.7027500772383064
Kuwait,1995,0.541979119181633
Oman,1995,0.22976161967423536
Qatar,1995,0.562132690101862
Saudi Arabia,1995,4.068021178245544
United Arab Emirates,1995,1.7455356121063232
Other Middle East,1995,1.4511722444067345
Total Middle East,1995,14.394183970048715
Algeria,1995,1.1273214351385832
Egypt,1995,1.5761541817337275
Morocco,1995,0.36882661751587875
South Africa,1995,4.0230590659193695
Eastern Africa,1995,0.8968888029667141
Middle Africa,1995,0.30606662963691633
Western Africa,1995,1.04369790382043
Other Northern Africa,1995,0.8138137543865014
Other Southern Africa,1995,0.11081441777059808
Total Africa,1995,10.266642808888719
Australia,1995,4.15547632239759
Bangladesh,1995,0.38559105480089784
China,1995,37.2695703394711
China Hong Kong SAR,1995,0.6504502921598032
India,1995,10.667224950157106
Indonesia,1995,3.133022416383028
Japan,1995,21.28285925090313
Malaysia,1995,1.432624228298664
New Zealand,1995,0.7736604250967503
Pakistan,1995,1.4784463290125132
Philippines,1995,0.9304599568713456
Singapore,1995,1.4001871734799352
South Korea,1995,6.324981662677601
Sri Lanka,1995,0.1466576232087391
Taiwan,1995,2.8170741708017886
Thailand,1995,2.2142351772636175
Vietnam,1995,0.4577497788704932
Other Asia Pacific,1995,1.5884211679849614
Total Asia Pacific,1995,97.10869231983907
Canada,1996,12.506529487669468
Mexico,1996,5.316795378923416
US,1996,90.5953443646431
Total North America,1996,108.41866923123598
Argentina,1996,2.3656625356525183
Brazil,1996,7.291255364194512
Chile,1996,0.8850419484078884
Colombia,1996,1.211755991447717
Ecuador,1996,0.38848863964449265
Peru,1996,0.49477535858750343
Trinidad & Tobago,1996,0.3628845152561553
Venezuela,1996,2.551905512867961
Central America,1996,0.616544175916033
Other Caribbean,1996,1.3520513640332297
Other South America,1996,0.8808504158150754
Total S. & Cent. America,1996,18.401215821823087
Austria,1996,1.3525074068456888
Belgium,1996,2.56997327785939
Bulgaria,1996,0.9788627475500107
Croatia,1996,0.33926771752885543
Cyprus,1996,0.09217734495177865
Czech Republic,1996,1.8105189969064668
Denmark,1996,1.0436000656191027
Estonia,1996,0.23764407901035156
Finland,1996,1.2509235888719559
France,1996,10.84445408754982
Germany,1996,14.78104471648112
Greece,1996,1.1692822229815647
Hungary,1996,1.052095192077104
Iceland,1996,0.09060466638766229
Ireland,1996,0.5077320020354819
Italy,1996,6.968873094767332
Latvia,1996,0.1492747544825761
Lithuania,1996,0.38988361367955804
Luxembourg,1996,0.1256374138611136
Netherlands,1996,3.6615983996307477
North Macedonia,1996,0.11980914697051048
Norway,1996,1.681980618275702
Poland,1996,4.190219520125538
Portugal,1996,0.9084988990798593
Romania,1996,1.9850455913692713
Slovakia,1996,0.7603287249803543
Slovenia,1996,0.2808724232017994
Spain,1996,4.559645799919963
Sweden,1996,2.340805536136031
Switzerland,1996,1.1962475227192044
Turkey,1996,2.7886957293376327
Ukraine,1996,6.206660158932209
United Kingdom,1996,9.634661262854934
Other Europe,1996,1.2446033675332453
Total Europe,1996,87.31402969051393
Azerbaijan,1996,0.47426654981973115
Belarus,1996,0.9256974668096518
Kazakhstan,1996,1.8763278097030707
Russian Federation,1996,26.68752812879393
Turkmenistan,1996,0.5681867564780987
USSR,1996,0.0
Uzbekistan,1996,1.8796902224421501
Other CIS,1996,0.6649002916674362
Total CIS,1996,33.07659722571407
Iran,1996,4.143180035054684
Iraq,1996,1.2856756001710892
Israel,1996,0.7282687705883291
Kuwait,1996,0.5364723652601242
Oman,1996,0.23570824693156567
Qatar,1996,0.4145728722214699
Saudi Arabia,1996,4.206790208816528
United Arab Emirates,1996,1.7988765239715576
Other Middle East,1996,1.4940567230069064
Total Middle East,1996,14.843601346022254
Algeria,1996,1.115729039418511
Egypt,1996,1.660596527159214
Morocco,1996,0.3856088336324319
South Africa,1996,4.103145561472047
Eastern Africa,1996,0.8895274199758205
Middle Africa,1996,0.3068186287938488
Western Africa,1996,1.1284949710825458
Other Northern Africa,1996,0.8337492678547278
Other Southern Africa,1996,0.10466188075952232
Total Africa,1996,10.52833213014867
Australia,1996,4.277292726561427
Bangladesh,1996,0.4039288708008826
China,1996,39.26681797392666
China Hong Kong SAR,1996,0.6501276791095734
India,1996,11.093873012810946
Indonesia,1996,3.3593273013830185
Japan,1996,21.70589116215706
Malaysia,1996,1.5993831939995289
New Zealand,1996,0.7847561463713646
Pakistan,1996,1.5747353830374777
Philippines,1996,0.9973450182296801
Singapore,1996,1.4129176934620773
South Korea,1996,6.985563436057419
Sri Lanka,1996,0.1542774757672305
Taiwan,1996,2.9330250564962626
Thailand,1996,2.5054594152607024
Vietnam,1996,0.524781821295619
Other Asia Pacific,1996,1.482701670219285
Total Asia Pacific,1996,101.71220503694622
Canada,1997,12.568482898175716
Mexico,1997,5.445717088878155
US,1997,91.27474389970303
Total North America,1997,109.2889438867569
Argentina,1997,2.3931184844113886
Brazil,1997,7.751710474491119
Chile,1997,1.0118113569915295
Colombia,1997,1.2318112370558083
Ecuador,1997,0.43279643627283804
Peru,1997,0.48516602942254394
Trinidad & Tobago,1997,0.3627906597102992
Venezuela,1997,2.697680075187236
Central America,1997,0.6501164959905168
Other Caribbean,1997,1.4322908945314339
Other South America,1997,0.9515050760874146
Total S. & Cent. America,1997,19.40079722015213
Austria,1997,1.3700468093156815
Belgium,1997,2.5965428554918617
Bulgaria,1997,0.9257208984345198
Croatia,1997,0.3360912719481348
Cyprus,1997,0.09306583926081657
Czech Republic,1997,1.7363516730256379
Denmark,1997,0.9467926835350227
Estonia,1997,0.23409913012437755
Finland,1997,1.2685708478093147
France,1997,10.676446239696816
Germany,1997,14.591473720734939
Greece,1997,1.2025575191364624
Hungary,1997,1.026709933008533
Iceland,1997,0.09505178895778954
Ireland,1997,0.5246287701884285
Italy,1997,7.089423470199108
Latvia,1997,0.1503802503557381
Lithuania,1997,0.36156543833203614
Luxembourg,1997,0.12297089507046621
Netherlands,1997,3.5958619399461895
North Macedonia,1997,0.10804903414100409
Norway,1997,1.7640001999679953
Poland,1997,4.149146344745532
Portugal,1997,0.9229512473102659
Romania,1997,1.8839710923784878
Slovakia,1997,0.7463569976389408
Slovenia,1997,0.2871754951775074
Spain,1997,4.743338312953711
Sweden,1997,2.424181252717972
Switzerland,1997,1.279138465411961
Turkey,1997,2.917013511992991
Ukraine,1997,5.986400298774242
United Kingdom,1997,9.467995673418045
Other Europe,1997,1.336149714818248
Total Europe,1997,86.96021961601878
Azerbaijan,1997,0.4541567231208319
Belarus,1997,0.9363638472277671
Kazakhstan,1997,1.654481889680028
Russian Federation,1997,25.23961892724037
Turkmenistan,1997,0.444045468022523
USSR,1997,0.0
Uzbekistan,1997,1.8648121319711208
Other CIS,1997,0.6281613364844816
Total CIS,1997,31.221640323747124
Iran,1997,4.270082402974367
Iraq,1997,1.52399842441082
Israel,1997,0.7963664895505644
Kuwait,1997,0.5581845194101334
Oman,1997,0.242879226518653
Qatar,1997,0.4532062038779259
Saudi Arabia,1997,4.284896373748779
United Arab Emirates,1997,1.8772430419921875
Other Middle East,1997,1.5924347020281857
Total Middle East,1997,15.599291384511616
Algeria,1997,1.0722951345378533
Egypt,1997,1.7298013605177402
Morocco,1997,0.4008736410178244
South Africa,1997,4.195953846210614
Eastern Africa,1997,0.9446160124122116
Middle Africa,1997,0.3053854334755215
Western Africa,1997,1.126596729065568
Other Northern Africa,1997,0.8668532744632103
Other Southern Africa,1997,0.10904529571416788
Total Africa,1997,10.751420727414711
Australia,1997,4.38223691098392
Bangladesh,1997,0.4244069098494947
China,1997,39.532080475240946
China Hong Kong SAR,1997,0.6576951891183853
India,1997,11.707235470414162
Indonesia,1997,3.645702810958028
Japan,1997,22.129071593284607
Malaysia,1997,1.8556249029934406
New Zealand,1997,0.7848779186606407
Pakistan,1997,1.522384318523109
Philippines,1997,1.0880688760080375
Singapore,1997,1.4860823061317205
South Korea,1997,7.672042023041286
Sri Lanka,1997,0.159241184592247
Taiwan,1997,3.104109913110733
Thailand,1997,2.6375006027519703
Vietnam,1997,0.604505930095911
Other Asia Pacific,1997,1.4686536058524844
Total Asia Pacific,1997,104.86152094161112
Canada,1998,12.388209401164204
Mexico,1998,5.667017661035061
US,1998,91.8481038287282
Total North America,1998,109.90333089092746
Argentina,1998,2.4783304368611425
Brazil,1998,8.024899572134018
Chile,1998,1.0133129907771945
Colombia,1998,1.2474760878831148
Ecuador,1998,0.4350385650686803
Peru,1998,0.50055880646687
Trinidad & Tobago,1998,0.36824768845690414
Venezuela,1998,2.7063257615081966
Central America,1998,0.7212194605626792
