Country,Year,Oil_Production,Gas_Production,Coal_Production
Denmark,2015,7.689812,0.1725676357746124,
Denmark,2016,6.924374,0.1692036986351013,
Denmark,2017,6.736967,0.1818010360002517,
Denmark,2018,5.6468620000000005,0.154539406299591,
Denmark,2019,5.017234,0.1152920424938201,
Denmark,2020,3.520207,0.0496689453721046,
Denmark,2021,3.236752,0.0525439791381359,
Denmark,2022,3.18486,0.0521391071379184,
Denmark,2023,2.9220140000000003,0.0504416190087795,
Ecuador,1990,15.52275563319662,,
Ecuador,1991,16.3045882576333,,
Ecuador,1992,17.455699954428074,,
Ecuador,1993,18.72581591472986,,
Ecuador,1994,20.601733682718116,,
Ecuador,1995,20.99904936958833,,
Ecuador,1996,20.926899255658512,,
Ecuador,1997,21.084112537343664,,
Ecuador,1998,20.440940731176266,,
Ecuador,1999,20.33374543014836,,
Ecuador,2000,21.592452529241992,,
Ecuador,2001,21.908640310901816,,
Ecuador,2002,21.07321003595119,,
Ecuador,2003,22.46674894931389,,
Ecuador,2004,28.33270697250494,,
Ecuador,2005,28.5768811079042,,
Ecuador,2006,28.774099958124463,,
Ecuador,2007,27.45605103448276,,
Ecuador,2008,27.18894779482505,,
Ecuador,2009,26.114913413337387,,
Ecuador,2010,26.11605272317586,,
Ecuador,2011,26.809280549546816,,
Ecuador,2012,27.098113548954377,,
Ecuador,2013,28.24277970079498,,
Ecuador,2014,29.82998157826725,,
Ecuador,2015,29.10860853450807,,
Ecuador,2016,29.47304122613804,,
Ecuador,2017,28.477105596182085,,
Ecuador,2018,27.72282984772394,,
Ecuador,2019,28.46051148002937,,
Ecuador,2020,25.763542077826727,,
Ecuador,2021,25.34531962217328,,
Ecuador,2022,25.77872158590309,,
Ecuador,2023,25.473589251835534,,
Egypt,1990,45.499,0.2796255052089691,
Egypt,1991,45.418000000000006,0.314622014760971,
Egypt,1992,45.985,0.3402630090713501,
Egypt,1993,47.527,0.3911984860897064,
Egypt,1994,46.497,0.4192650020122528,
Egypt,1995,46.588,0.4331249892711639,
Egypt,1996,45.08,0.4608449935913086,
Egypt,1997,43.792,0.4712400138378143,
Egypt,1998,42.962,0.4851000010967254,
Egypt,1999,41.361,0.5821200013160706,
Egypt,2000,38.91706347305389,0.727649986743927,
Egypt,2001,37.60009281437126,0.8731799721717834,
Egypt,2002,37.24056646706587,0.9459450244903564,
Egypt,2003,37.07247904191617,1.042965054512024,
Egypt,2004,34.84065676646706,1.1434500217437744,
Egypt,2005,33.16728143712575,1.4726250171661377,
Egypt,2006,33.16169661796407,1.895354986190796,
Egypt,2007,33.809999999999995,1.9296585321426392,
Egypt,2008,34.65437125748503,2.0433104038238525,
Egypt,2009,35.260000000000005,2.172208547592163,
Egypt,2010,35.03,2.1247379779815674,
Egypt,2011,34.59899138853754,2.1291580200195312,
Egypt,2012,34.72608715966265,2.109534502029419,
Egypt,2013,34.36105295473276,1.9427341222763064,
Egypt,2014,35.14019728683478,1.6905977725982666,
Egypt,2015,35.431000000000004,1.5332624912261963,
Egypt,2016,33.835,1.4490629434585571,
Egypt,2017,32.178,1.757205843925476,
Egypt,2018,32.844,2.108124017715454,
Egypt,2019,31.812,2.3377950191497803,
Egypt,2020,31.066370030361814,2.1047463417053223,
Egypt,2021,29.6013632917264,2.440779685974121,
Egypt,2022,29.925102248372085,2.321574687957764,
Egypt,2023,29.82089407802741,2.055614948272705,
Equatorial Guinea,1990,0.0,,
Equatorial Guinea,1991,0.0,,
Equatorial Guinea,1992,0.0993215739484396,,
Equatorial Guinea,1993,0.2476255088195386,,
Equatorial Guinea,1994,0.2476255088195386,,
Equatorial Guinea,1995,0.3466757123473541,,
Equatorial Guinea,1996,0.8442333785617367,,
Equatorial Guinea,1997,2.971506105834464,,
Equatorial Guinea,1998,4.110583446404342,,
Equatorial Guinea,1999,4.952510176390773,,
Equatorial Guinea,2000,5.696991297431339,,
Equatorial Guinea,2001,9.355035558882705,,
Equatorial Guinea,2002,11.101820053338326,,
Equatorial Guinea,2003,12.722187456136243,,
Equatorial Guinea,2004,16.561701211809293,,
Equatorial Guinea,2005,17.46852348541384,,
Equatorial Guinea,2006,17.245875733410116,,
Equatorial Guinea,2007,17.72976459564284,,
Equatorial Guinea,2008,17.5806557540186,,
Equatorial Guinea,2009,15.641454740242253,,
Equatorial Guinea,2010,14.45514880364707,,
Equatorial Guinea,2011,14.17405064251898,,
Equatorial Guinea,2012,15.16340577217071,,
Equatorial Guinea,2013,13.234748768145312,,
Equatorial Guinea,2014,13.279241392876145,,
Equatorial Guinea,2015,12.104109710969828,,
Equatorial Guinea,2016,10.344194429314207,,
Equatorial Guinea,2017,8.965715010374968,,
Equatorial Guinea,2018,8.122959510200328,,
Equatorial Guinea,2019,7.395199737671633,,
Equatorial Guinea,2020,7.38170022004507,,
Equatorial Guinea,2021,6.0828195432185135,,
Equatorial Guinea,2022,5.561564702333089,,
Equatorial Guinea,2023,4.023204270923214,,
Gabon,1990,13.493,,
Gabon,1991,14.708,,
Gabon,1992,14.452,,
Gabon,1993,15.223,,
Gabon,1994,16.837,,
Gabon,1995,17.756,,
Gabon,1996,18.25,,
Gabon,1997,18.194,,
Gabon,1998,16.848,,
Gabon,1999,16.975,,
Gabon,2000,13.818878248974007,,
Gabon,2001,13.082079343365251,,
Gabon,2002,12.78248974008208,,
Gabon,2003,13.6812585499316,,
Gabon,2004,13.668673050615595,,
Gabon,2005,13.498014569083448,,
Gabon,2006,12.080456429548562,,
Gabon,2007,12.260994117647058,,
Gabon,2008,11.995066703146374,,
Gabon,2009,12.03353071135431,,
Gabon,2010,11.643799589603285,,
Gabon,2011,11.797938440492477,,
Gabon,2012,11.072526402188783,,
Gabon,2013,10.65565321477428,,
Gabon,2014,10.53082421340629,,
Gabon,2015,10.662393980848153,,
Gabon,2016,11.047942818057454,,
Gabon,2017,10.488931600547192,,
Gabon,2018,9.659118331053351,,
Gabon,2019,10.876650478796169,,
Gabon,2020,10.385137346101232,,
Gabon,2021,9.046008207934335,,
Gabon,2022,9.514316689466485,,
Gabon,2023,11.134746922024624,,
Germany,1990,,0.5408865213394165,5.235054969787598
Germany,1991,,0.5542301535606384,4.444310665130615
Germany,1992,,0.5621748566627502,4.087768077850342
Germany,1993,,0.5594527721405029,3.6780924797058105
Germany,1994,,0.5865154266357422,3.3891541957855225
Germany,1995,,0.6052218675613403,3.309645891189575
Germany,1996,,0.6554222702980042,3.0977063179016118
Germany,1997,,0.6442806720733643,2.9670886993408203
Germany,1998,,0.6295307874679565,2.721771240234375
Germany,1999,,0.6724194884300232,2.649403810501098
Germany,2000,,0.6359561681747437,2.541912078857422
Germany,2001,,0.642001748085022,2.439100980758667
Germany,2002,,0.6403241753578186,2.446062564849853
Germany,2003,,0.666563868522644,2.419921398162842
Germany,2004,,0.6168065667152405,2.445640802383423
Germany,2005,,0.5955362915992737,2.3685507774353027
Germany,2006,,0.5883195996284485,2.2336325645446777
Germany,2007,,0.5389105081558228,2.2782092094421387
Germany,2008,,0.4908624291419983,2.097416877746582
Germany,2009,,0.4588620662689209,1.943289875984192
Germany,2010,,0.400463730096817,1.9216619729995728
Germany,2011,,0.3767562210559845,1.9565370082855225
Germany,2012,,0.3406094014644623,2.000143051147461
Germany,2013,,0.309748500585556,1.889122009277344
Germany,2014,,0.2909787595272064,1.8477954864501955
Germany,2015,,0.2708795964717865,1.7924740314483645
Germany,2016,,0.2492294907569885,1.659500002861023
Germany,2017,,0.2295418083667755,1.650400161743164
Germany,2018,,0.199503868818283,1.5818674564361572
Germany,2019,,0.1919073313474655,1.189900040626526
Germany,2020,,0.1631671339273452,0.9790003895759584
Germany,2021,,0.1633253991603851,1.1532000303268433
Germany,2022,,0.1532618999481201,1.192838430404663
Germany,2023,,0.1370202749967575,0.9160000085830688
Greece,1990,,,0.2980373501777649
Greece,1991,,,0.2890315353870392
Greece,1992,,,0.2928708493709564
Greece,1993,,,0.2999046742916107
Greece,1994,,,0.3081819713115692
Greece,1995,,,0.3144328594207763
Greece,1996,,,0.3009974360466003
Greece,1997,,,0.3226431906223297
Greece,1998,,,0.3402193784713745
Greece,1999,,,0.3363800644874573
Greece,2000,,,0.3442219197750091
Greece,2001,,,0.3513562679290771
Greece,2002,,,0.3593153357505798
Greece,2003,,,0.342312753200531
Greece,2004,,,0.3578374087810516
Greece,2005,,,0.3574689924716949
Greece,2006,,,0.3420741260051727
Greece,2007,,,0.3512348234653473
Greece,2008,,,0.3403659164905548
Greece,2009,,,0.3423085808753967
Greece,2010,,,0.3062811493873596
Greece,2011,,,0.3142151534557342
Greece,2012,,,0.3368155062198639
Greece,2013,,,0.28170046210289
Greece,2014,,,0.2672936916351318
Greece,2015,,,0.2376119494438171
Greece,2016,,,0.1663232743740081
Greece,2017,,,0.191222459077835
Greece,2018,,,0.1789775788784027
Greece,2019,,,0.1292668581008911
Greece,2020,,,0.0682583227753639
Greece,2021,,,0.0602541230618953
Greece,2022,,,0.0694443583488464
Greece,2023,,,0.0530525110661983
Guyana,1990,0.0,,
Guyana,1991,0.0,,
Guyana,1992,0.0,,
Guyana,1993,0.0,,
Guyana,1994,0.0,,
Guyana,1995,0.0,,
Guyana,1996,0.0,,
Guyana,1997,0.0,,
Guyana,1998,0.0,,
Guyana,1999,0.0,,
Guyana,2000,0.0,,
Guyana,2001,0.0,,
Guyana,2002,0.0,,
Guyana,2003,0.0,,
Guyana,2004,0.0,,
Guyana,2005,0.0,,
Guyana,2006,0.0,,
Guyana,2007,0.0,,
Guyana,2008,0.0,,
Guyana,2009,0.0,,
Guyana,2010,0.0,,
Guyana,2011,0.0,,
Guyana,2012,0.0,,
Guyana,2013,0.0,,
Guyana,2014,0.0,,
Guyana,2015,0.0,,
Guyana,2016,0.0,,
Guyana,2017,0.0,,
Guyana,2018,0.0,,
Guyana,2019,0.0582537517053206,,
Guyana,2020,3.710095497953616,,
Guyana,2021,5.821964529331514,,
Guyana,2022,13.834924965893588,,
Guyana,2023,19.47899045020464,,
Hungary,1990,,,0.2055394798517227
Hungary,1991,,,0.1986202597618103
Hungary,1992,,,0.1806252598762512
Hungary,1993,,,0.155607208609581
Hungary,1994,,,0.1483664214611053
Hungary,1995,,,0.1509400010108947
Hungary,1996,,,0.1612183600664138
Hungary,1997,,,0.1683775782585144
Hungary,1998,,,0.1538991928100586
Hungary,1999,,,0.1422597020864486
Hungary,2000,,,0.1388239562511444
Hungary,2001,,,0.1264898031949997
Hungary,2002,,,0.1239146292209625
Hungary,2003,,,0.12796251475811
Hungary,2004,,,0.0974458679556846
Hungary,2005,,,0.0731913745403289
Hungary,2006,,,0.0735452845692634
Hungary,2007,,,0.074224092066288
Hungary,2008,,,0.070906177163124
Hungary,2009,,,0.0651484951376915
Hungary,2010,,,0.0667071565985679
Hungary,2011,,,0.0688915327191352
Hungary,2012,,,0.0672596022486686
Hungary,2013,,,0.0674794912338256
Hungary,2014,,,0.0664845034480094
Hungary,2015,,,0.0635675117373466
Hungary,2016,,,0.0612311139702796
Hungary,2017,,,0.0537233017385005
Hungary,2018,,,0.0477749891579151
Hungary,2019,,,0.04159552231431
Hungary,2020,,,0.0390468910336494
Hungary,2021,,,0.0323671475052833
Hungary,2022,,,0.032611820846796
Hungary,2023,,,0.0269489921629428
India,1990,34.171,0.4173384606838226,4.450200080871582
India,1991,32.18,0.4647888541221618,4.758566856384277
India,1992,29.186000000000003,0.5196488499641418,5.0223541259765625
India,1993,27.875,0.5280150771141052,5.188929080963135
India,1994,32.378,0.5708490610122681,5.277942657470703
India,1995,36.647,0.6508018374443054,5.572452068328857
India,1996,34.8,0.7103419899940491,5.972235679626465
India,1997,35.585,0.772294819355011,6.170059680938721
India,1998,34.695,0.847543478012085,6.132406234741211
India,1999,34.614,0.8684412837028503,5.998335838317871
India,2000,34.164,0.9130569696426392,6.376290321350098
India,2001,34.177,0.9153989553451538,6.457525730133057
India,2002,35.242000000000004,0.9559588432312012,6.743777275085449
India,2003,35.388000000000005,1.0233683586120603,7.037042140960693
India,2004,36.335,1.0129594802856443,7.59949779510498
India,2005,34.925000000000004,1.0264369249343872,7.945775032043457
India,2006,36.045,1.0147252082824707,8.293267250061035
India,2007,36.441,1.042722463607788,8.808317184448242
India,2008,37.793,1.0581070184707642,9.531044960021973
India,2009,37.996,1.3013978004455566,10.287975311279297
India,2010,41.243507,1.7074507474899292,10.573593139648438
India,2011,42.88420900000001,1.5456022024154663,10.494780540466309
India,2012,42.549507,1.3416416645050049,10.67835807800293
India,2013,42.206179,1.1182726621627808,10.706820487976074
India,2014,41.641935,1.0567878484725952,11.281405448913574
India,2015,41.172875,1.013140082359314,11.76517105102539
India,2016,40.585459,0.9569633603096008,11.886591911315918
India,2017,40.437222,0.9969596862792968,11.987110137939451
India,2018,39.547355,0.989693522453308,12.799241065979004
India,2019,37.48723,0.9685988426208496,12.595962524414062
India,2020,35.14855,0.8553825616836548,12.589491844177246
India,2021,33.9995,1.0273972749710083,13.379782676696776
India,2022,33.022940000000006,1.0728694200515747,15.048538208007812
India,2023,32.55241622829415,1.137077569961548,16.749780654907227
Indonesia,1990,74.43352486446955,1.6034337282180786,0.2647213041782379
Indonesia,1991,81.00554712961637,1.76073157787323,0.3414485454559326
Indonesia,1992,76.730357180331,1.86591899394989,0.5516466498374939
Indonesia,1993,76.85102824279423,1.9385123252868648,0.680429995059967
Indonesia,1994,76.94038799065197,2.2087185382843018,0.8109403252601624
Indonesia,1995,76.45456272555286,2.2186954021453857,1.032240390777588
Indonesia,1996,76.7262899317976,2.3377959728240967,1.2421917915344238
Indonesia,1997,75.71113801847348,2.400083065032959,1.3524717092514038
Indonesia,1998,74.200520460724,2.360034465789795,1.5352848768234253
Indonesia,1999,68.60419615745377,2.5591981410980225,1.8177694082260127
Indonesia,2000,71.81025761182978,2.5446393489837646,1.900668978691101
Indonesia,2001,68.17487867724351,2.4705538749694824,2.28307843208313
Indonesia,2002,63.32870564811651,2.7212486267089844,2.549246311187744
Indonesia,2003,57.64736604824669,2.8496463298797607,2.819368362426758
Indonesia,2004,55.55009843592872,2.725008726119995,3.266716480255127
Indonesia,2005,53.71537531527133,2.7457120418548584,3.772742748260498
Indonesia,2006,50.225912693016845,2.714295625686645,4.709427356719971
Indonesia,2007,47.83466864900333,2.6128485202789307,5.302381038665772
Indonesia,2008,49.42713326279391,2.693877935409546,5.920992374420166
Indonesia,2009,48.40740194133919,2.8095860481262207,6.197834014892578
Indonesia,2010,48.6225343920755,3.132018566131592,6.334873676300049
Indonesia,2011,46.30669026263119,2.976445436477661,7.933077812194824
Indonesia,2012,44.582840324383696,2.818784475326538,8.556671142578125
Indonesia,2013,42.36476958790985,2.7944514751434326,10.443955421447754
Indonesia,2014,40.96207119461394,2.75038480758667,10.154441833496094
Indonesia,2015,40.5796839044016,2.7418391704559326,10.187823295593262
Indonesia,2016,42.64898845352976,2.702878713607788,9.872303009033203
Indonesia,2017,40.94727993751525,2.617379665374756,9.687935829162598
Indonesia,2018,39.4564913514181,2.62086033821106,11.441546440124512
Indonesia,2019,38.12400483894415,2.433003664016724,12.839861869812012
Indonesia,2020,36.3349690932872,2.3291072845458984,11.777376174926758
Indonesia,2021,33.74178016334569,2.318650484085083,12.68019676208496
Indonesia,2022,31.497671602144397,2.262301206588745,13.953020095825195
Indonesia,2023,31.08610509816536,2.3135054111480717,15.73409652709961
Iran,1990,162.78887362637363,0.8898493647575378,
Iran,1991,174.3708791208791,1.051188826560974,
Iran,1992,175.67885714285714,1.1125590801239014,
Iran,1993,184.2939560439561,0.5944739580154419,
Iran,1994,184.9845054945055,0.9443324208259584,
Iran,1995,185.45650549450548,1.1472479104995728,
Iran,1996,186.64175824175825,1.3492578268051147,
Iran,1997,186.9626648351648,1.417677640914917,
Iran,1998,190.7875549450549,1.6009842157363892,
Iran,1999,178.1173901098901,1.9072810411453247,
Iran,2000,191.66522831953503,2.0281178951263428,
Iran,2001,189.8049629620772,2.253788471221924,
Iran,2002,179.12280170016285,2.6800971031188965,
Iran,2003,202.08981014691636,2.811154365539551,
Iran,2004,208.8326720923916,3.27744460105896,
Iran,2005,207.8710953121175,3.478050947189331,
Iran,2006,210.6217504825624,3.789981842041016,
Iran,2007,213.2557466667064,4.248519420623779,
Iran,2008,215.4254591643532,4.448427200317383,
Iran,2009,207.2192360992301,4.886481761932373,
Iran,2010,212.03254105662305,5.180765628814697,
Iran,2011,212.5283230242812,5.435505390167236,
Iran,2012,180.4787951240376,5.64968729019165,
Iran,2013,169.67202457721916,5.67101001739502,
Iran,2014,174.04649522932158,6.316221714019775,
Iran,2015,180.24293707310653,6.607724189758301,
Iran,2016,216.1444503985984,7.176309108734131,
Iran,2017,234.5398794379924,7.698602676391602,
Iran,2018,222.62335555224877,7.924506187438965,
Iran,2019,161.69562587772583,8.219303131103516,
Iran,2020,147.67540798691522,8.487918853759766,
Iran,2021,172.18741690365897,8.74255657196045,
Iran,2022,180.24404602493183,8.917407989501953,
Iran,2023,214.29821367885947,9.060405731201172,
Iraq,1990,105.30090418353576,0.1361159980297088,
Iraq,1991,13.942914979757084,0.0595079995691776,
Iraq,1992,26.146566801619432,0.0776339992880821,
Iraq,1993,22.33199190283401,0.0872099995613098,
Iraq,1994,24.794879892037784,0.1084140017628669,
Iraq,1995,26.02632388663968,0.1084140017628669,
Iraq,1996,28.566809716599188,0.1108079999685287,
Iraq,1997,57.14442375168691,0.1043099984526634,
Iraq,1998,104.18558434547909,0.100890003144741,
Iraq,1999,128.27262887989204,0.1087559983134269,
Iraq,2000,128.7955430685467,0.1077300012111663,
Iraq,2001,123.87222532458468,0.0943920016288757,
Iraq,2002,103.87357485225,0.0807119980454444,
Iraq,2003,66.02450672437061,0.0533519983291626,
Iraq,2004,99.9460686863046,0.0342000015079975,
Iraq,2005,89.9336288333566,0.0495899990200996,
Iraq,2006,98.02145574479968,0.0495899990200996,
Iraq,2007,105.0894214621434,0.1635464578866958,
Iraq,2008,119.3189124668435,0.2324745059013366,
Iraq,2009,119.73745018381496,0.2466982752084732,
Iraq,2010,120.81360514681931,0.2568693459033966,
Iraq,2011,135.80110428591374,0.2268691211938858,
Iraq,2012,151.31515077481504,0.2282884269952774,
Iraq,2013,151.93514321280654,0.2546155750751495,
Iraq,2014,158.80988238168362,0.2711100280284881,
Iraq,2015,195.61587621573827,0.2628394961357116,
Iraq,2016,217.6022782465447,0.3562408089637756,
Iraq,2017,222.3818540872292,0.3642407357692718,
Iraq,2018,227.0124497044636,0.3806544840335846,
Iraq,2019,234.22010561499124,0.3948067426681518,
Iraq,2020,202.03783735919396,0.252192735671997,
Iraq,2021,200.82936966819327,0.3278505504131317,
Iraq,2022,221.31012576474447,0.3344075679779053,
Iraq,2023,213.040763176618,0.3574852347373962,
Israel,1990,,0.0011242303298786,
Israel,1991,,0.0009355686488561,
Israel,1992,,0.0008001191890798,
Israel,1993,,0.000797216722276,
Israel,1994,,0.0007362644537352,
Israel,1995,,0.0008581689326092,
Israel,1996,,0.000538895255886,
Israel,1997,,0.000643384817522,
Israel,1998,,0.0004044133238494,
Israel,1999,,0.000363778497558,
Israel,2000,,0.0003270136367063,
Israel,2001,,0.0003424935857765,
Israel,2002,,0.0003057287249248,
Israel,2003,,0.000277671351796,
Israel,2004,,0.0407528653740882,
Israel,2005,,0.0565578825771808,
Israel,2006,,0.0790289416909217,
Israel,2007,,0.0942312106490135,
Israel,2008,,0.1174133792519569,
Israel,2009,,0.0912253409624099,
Israel,2010,,0.1107004135847091,
Israel,2011,,0.1455505490303039,
Israel,2012,,0.0851745456457138,
Israel,2013,,0.2182817459106445,
Israel,2014,,0.2572759687900543,
Israel,2015,,0.2832058370113373,
Israel,2016,,0.3180935084819793,
Israel,2017,,0.3362213969230652,
Israel,2018,,0.3577696681022644,
Israel,2019,,0.3586247563362121,
Israel,2020,,0.5281035900115967,
Israel,2021,,0.6597874760627747,
Israel,2022,,0.7504270076751709,
Israel,2023,,0.8463720083236694,
Italy,1990,4.668,0.587397575378418,
Italy,1991,4.332000000000001,0.5907986760139465,
Italy,1992,4.501,0.6168627142906189,
Italy,1993,4.64,0.6565589904785156,
Italy,1994,4.895,0.6927344799041748,
Italy,1995,5.236,0.6844031810760498,
Italy,1996,5.452,0.6851115226745605,
Italy,1997,5.957994000000001,0.6654918789863586,
Italy,1998,5.622957000000001,0.6565739512443542,
Italy,1999,5.014985,0.603652834892273,
Italy,2000,4.585957,0.5745127201080322,
Italy,2001,4.096535,0.5264900922775269,
Italy,2002,5.531255,0.5050955414772034,
Italy,2003,5.5701282,0.4795979261398315,
Italy,2004,5.444909,0.4476945102214813,
Italy,2005,6.110702000000001,0.4169633984565735,
Italy,2006,5.781369999999999,0.379240334033966,
Italy,2007,5.859537767,0.335256278514862,
Italy,2008,5.2427367600000006,0.3173463940620422,
Italy,2009,4.573079145,0.274766206741333,
Italy,2010,5.105722579999999,0.2882363498210907,
Italy,2011,5.30891645,0.2897217869758606,
Italy,2012,5.396411065000001,0.2950489521026611,
Italy,2013,5.50155569,0.2652298212051391,
Italy,2014,5.7649333600000014,0.2451440244913101,
Italy,2015,5.4702053940000015,0.2321887612342834,
Italy,2016,3.759517016,0.1983514726161956,
Italy,2017,4.148196880000001,0.1898301094770431,
Italy,2018,4.6841989,0.186811089515686,
Italy,2019,4.27856771,0.1663649082183838,
Italy,2020,5.393780196000001,0.1408352702856063,
Italy,2021,4.840299655000001,0.1146290600299835,
Italy,2022,4.518199665,0.1136917397379875,
Italy,2023,4.312964452999999,0.1024655848741531,
Japan,1990,,,0.1935262829065323
Japan,1991,,,0.1886061280965805
Japan,1992,,,0.1780629307031631
Japan,1993,,,0.169159784913063
Japan,1994,,,0.1623652726411819
Japan,1995,,,0.1466676294803619
Japan,1996,,,0.1518220752477646
Japan,1997,,,0.1000432521104812
Japan,1998,,,0.0857513546943664
Japan,1999,,,0.0916086882352829
Japan,2000,,,0.0679608881473541
Japan,2001,,,0.0694807842373848
Japan,2002,,,0.0297344755381345
Japan,2003,,,0.0290499366819858
Japan,2004,,,0.0290628131479024
Japan,2005,,,0.0241786837577819
Japan,2006,,,0.0295264888554811
Japan,2007,,,0.0309043582528829
Japan,2008,,,0.0266578216105699
Japan,2009,,,0.027806881815195
Japan,2010,,,0.019910804927349
Japan,2011,,,0.0276082102209329
Japan,2012,,,0.0286838822066783
Japan,2013,,,0.0293693784624338
Japan,2014,,,0.0319042429327964
Japan,2015,,,0.0285687204450368
Japan,2016,,,0.0327072441577911
Japan,2017,,,0.0338807702064514
Japan,2018,,,0.0241738762706518
Japan,2019,,,0.0176151860505342
Japan,2020,,,0.0179325770586729
Japan,2021,,,0.0163703877478837
Japan,2022,,,0.0169146712869405
Japan,2023,,,0.0160773117095232
Kazakhstan,1990,25.8,0.1815449595451355,2.38952898979187
Kazakhstan,1991,26.6,0.2012371122837066,2.3670222759246826
Kazakhstan,1992,25.8,0.207043170928955,2.2949726581573486
Kazakhstan,1993,23.0,0.1706193387508392,2.022782325744629
Kazakhstan,1994,20.312,0.1145365312695503,1.8887516260147093
Kazakhstan,1995,20.633,0.1509782373905182,1.5038411617279053
Kazakhstan,1996,22.961,0.1665002256631851,1.386641263961792
Kazakhstan,1997,25.779,0.207081452012062,1.3170222043991089
Kazakhstan,1998,25.945,0.2028372883796692,1.2691371440887451
Kazakhstan,1999,30.131,0.2538311779499054,1.0597906112670898
Kazakhstan,2000,35.317,0.2945629954338074,1.3580349683761597
Kazakhstan,2001,40.091,0.2962958812713623,1.4336600303649902
Kazakhstan,2002,47.271,0.3600809574127197,1.3335561752319336
Kazakhstan,2003,51.4483,0.4235725700855255,1.5302315950393677
Kazakhstan,2004,59.4975,0.5904691219329834,1.5686417818069458
Kazakhstan,2005,61.4861,0.6833971738815308,1.5598101615905762
Kazakhstan,2006,65.0032,0.7146523594856262,1.7344467639923096
Kazakhstan,2007,67.1258,0.8103485703468323,1.766898512840271
Kazakhstan,2008,70.6712,0.9042870998382568,2.007270574569702
Kazakhstan,2009,76.48280000000001,0.9364935159683228,1.8178447484970093
Kazakhstan,2010,79.68469999999999,0.980886697769165,1.9886425733566284
Kazakhstan,2011,80.0609,1.0322556495666504,2.082984447479248
Kazakhstan,2012,79.2245,1.0446993112564087,2.161759376525879
Kazakhstan,2013,81.787,1.0960403680801392,2.151021718978882
Kazakhstan,2014,80.82580000000002,1.1798497438430786,2.090882539749145
Kazakhstan,2015,79.4564,0.977156400680542,1.6570944786071775
Kazakhstan,2016,78.0317,1.1134523153305054,1.7539554834365845
Kazakhstan,2017,86.19460000000001,1.3096134662628174,1.9230985641479488
Kazakhstan,2018,90.3595,1.41042160987854,1.976561546325684
Kazakhstan,2019,90.5555,1.2058552503585815,1.8805880546569824
Kazakhstan,2020,85.6566,1.102111577987671,1.8553602695465088
Kazakhstan,2021,85.8778,0.961038053035736,1.9200246334075928
Kazakhstan,2022,84.2359,0.993623912334442,1.94754421710968
Kazakhstan,2023,89.9796,1.1096237897872925,1.9237502813339236
Kuwait,1990,46.79678973116747,0.1432980000972747,
Kuwait,1991,9.21698332858364,0.0171000007539987,
Kuwait,1992,53.95553434026788,0.0896039977669715,
Kuwait,1993,96.5819749216301,0.1853639930486679,
Kuwait,1994,103.35720290681108,0.2041739970445633,
Kuwait,1995,104.8889442861214,0.3173075914382934,
Kuwait,1996,105.12589803362783,0.3181284070014953,
Kuwait,1997,105.1142373895697,0.3170340061187744,
Kuwait,1998,110.00326797758146,0.3245922029018402,
Kuwait,1999,102.556342215256,0.2971296012401581,
Kuwait,2000,109.88843223124488,0.3283199965953827,
Kuwait,2001,106.53351977899528,0.3249000012874603,
Kuwait,2002,98.75987988980718,0.2978819906711578,
Kuwait,2003,115.60395867768597,0.3420000076293945,
Kuwait,2004,123.28680247933885,0.3727799952030182,
Kuwait,2005,130.41107300275482,0.420659989118576,
Kuwait,2006,133.75667741046834,0.4244219958782196,
Kuwait,2007,130.0298800865802,0.3850919902324676,
Kuwait,2008,136.222567493113,0.4343400001525879,
Kuwait,2009,121.0289319738292,0.3929238021373749,
Kuwait,2010,123.39558403168046,0.4012686014175415,
Kuwait,2011,140.89040495867778,0.4628286063671112,
Kuwait,2012,153.96809393939395,0.5306130051612854,
Kuwait,2013,151.43032506887056,0.5578429698944092,
Kuwait,2014,150.22502727272726,0.5139841437339783,
Kuwait,2015,148.24697286501376,0.5782877802848816,
Kuwait,2016,152.73432834710746,0.5913522243499756,
Kuwait,2017,144.96876859504133,0.5848790407180786,
Kuwait,2018,146.84903512396693,0.6066321134567261,
Kuwait,2019,143.38189600550965,0.4771583974361419,
Kuwait,2020,131.19258925619835,0.4405986070632934,
Kuwait,2021,129.97807713498622,0.4352979063987732,
Kuwait,2022,145.87387582032838,0.4747985899448395,
Kuwait,2023,139.76681703008134,0.4870477020740509,
Libya,1990,67.24203725961539,0.2120400071144104,
Libya,1991,67.89277844551283,0.2236679941415786,
Libya,1992,69.6990985576923,0.2315340042114257,
Libya,1993,66.12188501602564,0.2175119966268539,
Libya,1994,67.50014022435897,0.2185380011796951,
Libya,1995,67.89277844551283,0.2168280035257339,
Libya,1996,68.58614182692307,0.2195640057325363,
Libya,1997,70.09067508012821,0.2246939986944198,
Libya,1998,69.5927483974359,0.2175119966268539,
Libya,1999,66.97881610576923,0.177839994430542,
Libya,2000,69.4986050943796,0.2010959982872009,
Libya,2001,67.05083543699755,0.2113559991121292,
Libya,2002,64.55393661519679,0.2017800062894821,
Libya,2003,69.7795904869721,0.1880999952554702,
Libya,2004,76.52599632547536,0.2756519913673401,
Libya,2005,81.96635712662152,0.38646000623703,
Libya,2006,87.96836914638824,0.4512690007686615,
Libya,2007,89.58738079358614,0.5225759744644165,
Libya,2008,88.24221179320232,0.5437800288200378,
Libya,2009,81.70009226106328,0.5437800288200378,
