Date,Annual CO₂ emissions_global,Cluster,Exports of goods and services (% of GDP),Final consumption expenditure (% of GDP),"Foreign direct investment, net inflows (% of GDP)",GDP per capita (current US$),Imports of goods and services (% of GDP),Population density (people per sq. km of land area),Urban population (% of total population),Adjusted savings: carbon dioxide damage (% of GDP),Adjusted savings: carbon dioxide damage (% of total population),Exports per capita (current US$),Imports per capita (current US$),"Foreign direct investment, net inflows per capita (BoP, current US$)"
1996-11-01,24377949833.333332,3,33.30154061594462,84.07984877196914,3.649227738032602,1722.2001887108136,42.62498446863081,100.69182555181175,50.449172955974845,2.611668894484744,34.206405909973185,580.2012415606968,695.4261738067397,44.1002539350616
1996-12-01,24389927916.666668,0,39.91682618341066,76.60028251811316,3.826194644059009,6495.623590285702,43.290328319175984,128.30547024090743,66.41407857142856,2.4796715088850174,107.87153084585469,2586.6508767720075,2808.8127283621934,245.65960973832958
1996-12-01,24389927916.666668,1,22.016577045920435,88.80850162731622,1.4690292463743977,425.27369359863826,31.080942875517508,74.12126490691284,29.60449801587302,1.339756472449888,6.377992841258948,98.84533347728457,135.31299479089108,6.202153849255973
1996-12-01,24389927916.666668,2,46.8954955714951,71.8832396221796,2.7372325269971416,26297.53226309753,43.487237634826876,411.31003498550626,81.14239102564103,0.8579034663107912,204.537689079714,12240.700608943198,11074.116940374413,667.6577120524968
1996-12-01,24389927916.666668,3,33.53168344194805,84.08845318920433,3.476034553180949,1724.8333601827449,42.77135972023942,100.80837133888116,50.481548742138365,2.6028644977140116,34.42315503097235,582.9048092821827,697.8117626914557,44.96218405649676
1997-01-01,24401906000.0,0,39.942570403547165,76.54022983844914,3.8631149432807894,6522.490564472738,43.34549625380944,128.43449841287617,66.43165714285715,2.475165994242991,108.18407045218642,2593.2036261675144,2818.9945045928134,244.35040607937356
1997-01-01,24401906000.0,1,22.207381360930572,88.77638770005007,1.4952524897071278,424.9375093600717,31.04666784731502,74.3109127171577,29.629571428571428,1.3444960485105573,6.397242665453064,100.60804724331601,136.75736474856262,6.309573319191693
1997-01-01,24401906000.0,2,47.00842728368827,71.81103868494833,2.7664151661860945,26202.358028109113,43.546478329928924,412.0734867178266,81.15588461538461,0.8615112793943164,205.25914752155856,12234.010030801144,11062.523591446945,676.7479434970862
1997-01-01,24401906000.0,3,33.76182626795148,84.09705760643953,3.3028413683292963,1727.4665316546764,42.91773497184802,100.92491712595054,50.513924528301885,2.5940601009432793,34.63990415197153,585.6083770036684,700.1973515761715,45.824114177931925
1997-02-01,24393728666.666668,0,39.8304623072354,76.56470971373959,3.869568730736892,6526.6180609253215,43.312130869501296,128.5639534289456,66.44889761904761,2.480129998272745,108.48986486456441,2579.665284768964,2817.5949897513,244.27461342806632
1997-02-01,24393728666.666668,1,22.072778208834258,88.99188916313477,1.5175784331573228,424.0238404458521,30.987960512831,74.45355717454976,29.65382738095238,1.3594785193158803,6.453566548204725,99.77286490177077,136.11378318573136,6.355724326254796
1997-02-01,24393728666.666668,2,47.074366582253,71.83659385612475,2.8596293900375467,26170.0126389279,43.59443325953025,412.8618646638349,81.16991987179487,0.8672801047025905,205.5368328180904,12228.93854689649,11068.948940808552,700.5604244151058
1997-02-01,24393728666.666668,3,33.71790742044794,84.15119732014774,3.457337429521329,1720.0299226117959,43.05962587530247,101.05054337065661,50.545819182389934,2.6144161289633576,34.74805274895001,580.7663982929053,699.61365090024,47.377091099858966
1997-03-01,24385551333.333332,0,39.71835421092363,76.58918958903004,3.8760225181929946,6530.745557377905,43.27876548519314,128.69340844501505,66.4661380952381,2.4850940023024997,108.79565927694242,2566.126943370414,2816.1954749097868,244.19882077675908
1997-03-01,24385551333.333332,1,21.938175056737943,89.20739062621948,1.539904376607518,423.1101715316325,30.929253178346976,74.59620163194182,29.67808333333333,1.3744609901212035,6.509890430956386,98.93768256022553,135.47020162290013,6.401875333317899
1997-03-01,24385551333.333332,2,47.14030588081772,71.86214902730119,2.952843613888999,26137.667249746683,43.64238818913158,413.65024260984336,81.18395512820513,0.8730489300108645,205.81451811462225,12223.867062991836,11075.374290170159,724.3729053331256
1997-03-01,24385551333.333332,3,33.6739885729444,84.20533703385595,3.6118334907133622,1712.5933135689154,43.20151677875693,101.17616961536268,50.57771383647799,2.6347721569834355,34.856201345928504,575.9244195821421,699.0299502243085,48.93006802178601
1997-04-01,24377374000.0,0,39.606246114611864,76.61366946432048,3.8824763056490967,6534.87305383049,43.24540010088499,128.82286346108447,66.48337857142857,2.4900580063322537,109.10145368932041,2552.588601971864,2814.7959600682734,244.12302812545184
1997-04-01,24377374000.0,1,21.80357190464163,89.42289208930418,1.5622303200577128,422.1965026174129,30.870545843862953,74.73884608933388,29.70233928571428,1.3894434609265267,6.566214313708048,98.10250021868029,134.8266200600689,6.448026340381004
1997-04-01,24377374000.0,2,47.20624517938246,71.8877041984776,3.046057837740451,26105.321860565473,43.690343118732905,414.4386205558517,81.1979903846154,0.8788177553191385,206.0922034111541,12218.795579087182,11081.799639531768,748.1853862511451
1997-04-01,24377374000.0,3,33.63006972544087,84.25947674756415,3.7663295519053954,1705.156704526035,43.343407682211385,101.30179586006878,50.60960849056603,2.6551281850035133,34.964349942906985,571.082440871379,698.446249548377,50.48304494371307
1997-05-01,24369196666.666668,0,39.494138018300085,76.63814933961092,3.8889300931051993,6539.000550283073,43.212034716576845,128.9523184771539,66.50061904761904,2.4950220103620078,109.40724810169839,2539.050260573314,2813.3964452267605,244.04723547414454
1997-05-01,24369196666.666668,1,21.668968752545315,89.63839355238889,1.584556263507908,421.2828337031932,30.811838509378926,74.88149054672594,29.72659523809524,1.40442593173185,6.622538196459711,97.26731787713506,134.18303849723767,6.494177347444107
1997-05-01,24369196666.666668,2,47.272184477947185,71.91325936965403,3.1392720615919028,26072.976471384256,43.73829804833423,415.2269985018601,81.21202564102563,0.8845865806274126,206.369888707686,12213.724095182526,11088.224988893378,771.9978671691648
1997-05-01,24369196666.666668,3,33.58615087793734,84.31361646127236,3.9208256130974286,1697.7200954831544,43.485298585665845,101.42742210477485,50.64150314465409,2.6754842130235916,35.07249853988547,566.240462160616,697.8625488724455,52.036021865640116
1997-06-01,24361019333.333332,0,39.38202992198832,76.66262921490139,3.8953838805613015,6543.128046735656,43.1786693322687,129.08177349322335,66.51785952380952,2.4999860143917623,109.71304251407639,2525.511919174764,2811.996930385247,243.9714428228373
1997-06-01,24361019333.333332,1,21.534365600449004,89.8538950154736,1.6068822069581028,420.3691647889736,30.753131174894904,75.02413500411801,29.75085119047619,1.4194084025371732,6.678862079211372,96.43213553558982,133.53945693440642,6.54032835450721
1997-06-01,24361019333.333332,2,47.338123776511914,71.93881454083045,3.232486285443355,26040.631082203043,43.786252977935554,416.0153764478685,81.2260608974359,0.8903554059356865,206.64757400421783,12208.652611277872,11094.650338254985,795.8103480871844
1997-06-01,24361019333.333332,3,33.5422320304338,84.36775617498057,4.075321674289462,1690.2834864402737,43.62718948912029,101.55304834948092,50.67339779874214,2.6958402410436695,35.18064713686396,561.3984834498528,697.278848196514,53.58899878756716
1997-07-01,24352842000.0,0,39.26992182567655,76.68710909019183,3.901837668017404,6547.25554318824,43.14530394796054,129.21122850929277,66.5351,2.5049500184215163,110.01883692645438,2511.973577776214,2810.597415543734,243.89565017153004
1997-07-01,24352842000.0,1,21.39976244835269,90.0693964785583,1.629208150408298,419.455495874754,30.69442384041088,75.16677946151006,29.77510714285714,1.4343908733424962,6.735185961963035,95.59695319404459,132.8958753715752,6.586479361570313
1997-07-01,24352842000.0,2,47.40406307507665,71.96436971200687,3.325700509294807,26008.285693021826,43.834207907536886,416.8037543938769,81.24009615384615,0.8961242312439606,206.92525930074967,12203.581127373218,11101.075687616592,819.6228290052042
1997-07-01,24352842000.0,3,33.49831318293027,84.4218958886888,4.229817735481495,1682.8468773973934,43.76908039257474,101.678674594187,50.705292452830186,2.716196269063748,35.28879573384245,556.5565047390897,696.6951475205824,55.141975709494204
1997-08-01,24344664666.666668,0,39.15781372936478,76.71158896548226,3.908291455473506,6551.383039640824,43.1119385636524,129.34068352536224,66.55234047619047,2.5099140224512704,110.32463133883239,2498.435236377664,2809.1979007022205,243.8198575202228
1997-08-01,24344664666.666668,1,21.265159296256375,90.28489794164301,1.651534093858493,418.54182696053437,30.635716505926858,75.30942391890213,29.799363095238093,1.4493733441478196,6.791509844714696,94.76177085249934,132.25229380874396,6.632630368633416
1997-08-01,24344664666.666668,2,47.47000237364137,71.98992488318329,3.418914733146259,25975.940303840613,43.88216283713821,417.5921323398852,81.2541314102564,0.9018930565522345,207.20294459728154,12198.509643468564,11107.501036978201,843.4353099232237
1997-08-01,24344664666.666668,3,33.454394335426734,84.47603560239699,4.384313796673529,1675.410268354513,43.9109712960292,101.80430083889307,50.737187106918235,2.7365522970838256,35.396944330820936,551.7145260283266,696.1114468446509,56.69495263142125
1997-09-01,24336487333.333332,0,39.045705633053004,76.73606884077273,3.914745242929609,6555.510536093408,43.078573179344254,129.47013854143165,66.56958095238095,2.514878026481025,110.63042575121038,2484.8968949791138,2807.798385860707,243.7440648689155
1997-09-01,24336487333.333332,1,21.13055614416006,90.50039940472772,1.6738600373086878,417.62815804631475,30.577009171442832,75.45206837629419,29.82361904761905,1.4643558149531428,6.847833727466359,93.92658851095409,131.6087122459127,6.678781375696521
1997-09-01,24336487333.333332,2,47.53594167220611,72.01548005435971,3.5121289569977114,25943.5949146594,43.93011776673953,418.3805102858937,81.26816666666666,0.9076618818605086,207.4806298938134,12193.43815956391,11113.926386339808,867.2477908412434
1997-09-01,24336487333.333332,3,33.4104754879232,84.5301753161052,4.538809857865561,1667.9736593116324,44.052862199483656,101.92992708359914,50.76908176100629,2.7569083251039035,35.505092927799424,546.8725473175635,695.5277461687194,58.2479295533483
1997-10-01,24328310000.0,0,38.93359753674124,76.76054871606317,3.921199030385711,6559.63803254599,43.0452077950361,129.5995935575011,66.58682142857144,2.519842030510779,110.93622016358836,2471.358553580564,2806.398871019194,243.66827221760826
1997-10-01,24328310000.0,1,20.995952992063746,90.71590086781242,1.696185980758883,416.7144891320951,30.51830183695881,75.59471283368623,29.847875000000002,1.4793382857584658,6.9041576102180215,93.09140616940887,130.96513068308147,6.724932382759624
1997-10-01,24328310000.0,2,47.601880970770836,72.04103522553613,3.605343180849163,25911.249525478186,43.97807269634086,419.16888823190203,81.28220192307693,0.9134307071687827,207.75831519034526,12188.366675659256,11120.351735701417,891.060271759263
1997-10-01,24328310000.0,3,33.36655664041966,84.58431502981341,4.693305919057595,1660.537050268752,44.1947531029381,102.05555332830522,50.80097641509434,2.777264353123982,35.61324152477791,542.0305686068004,694.944045492788,59.80090647527535
1997-11-01,24320132666.666668,0,38.82148944042947,76.78502859135362,3.9276528178418135,6563.765528998575,43.01184241072795,129.72904857357054,66.6040619047619,2.5248060345405334,111.24201457596637,2457.820212182014,2804.9993561776805,243.59247956630102
1997-11-01,24320132666.666668,1,20.86134983996743,90.93140233089713,1.7185119242090778,415.80082021787547,30.459594502474786,75.73735729107831,29.872130952380953,1.494320756563789,6.9604814929696825,92.25622382786362,130.32154912025024,6.771083389822727
1997-11-01,24320132666.666668,2,47.66782026933557,72.06659039671257,3.698557404700615,25878.90413629697,44.02602762594219,419.9572661779104,81.29623717948718,0.9191995324770568,208.03600048687713,12183.295191754598,11126.777085063024,914.8727526772827
1997-11-01,24320132666.666668,3,33.32263779291613,84.63845474352162,4.847801980249628,1653.1004412258712,44.33664400639256,102.18117957301129,50.83287106918239,2.7976203811440596,35.7213901217564,537.1885898960373,694.3603448168564,61.35388339720239
1997-12-01,24311955333.333332,0,38.7093813441177,76.80950846664406,3.9341066052979157,6567.893025451159,42.9784770264198,129.85850358963995,66.62130238095239,2.5297700385702875,111.54780898834436,2444.281870783464,2803.599841336167,243.51668691499378
1997-12-01,24311955333.333332,1,20.726746687871117,91.14690379398183,1.7408378676592728,414.88715130365586,30.400887167990764,75.88000174847036,29.896386904761904,1.5093032273691125,7.016805375721345,91.42104148631839,129.677967557419,6.817234396885832
1997-12-01,24311955333.333332,2,47.7337595679003,72.09214556788898,3.7917716285520675,25846.558747115756,44.073982555543516,420.7456441239188,81.31027243589743,0.9249683577853307,208.31368578340897,12178.223707849947,11133.202434424633,938.6852335953023
1997-12-01,24311955333.333332,3,33.27871894541259,84.69259445722983,5.002298041441661,1645.663832182991,44.47853490984701,102.30680581771736,50.86476572327044,2.817976409164138,35.82953871873489,532.3466111852742,693.7766441409249,62.906860319129436
1998-01-01,24303778000.0,0,38.59727324780592,76.83398834193451,3.9405603927540183,6572.0205219037425,42.94511164211165,129.9879586057094,66.63854285714287,2.5347340426000415,111.85360340072235,2430.743529384914,2802.200326494654,243.4408942636865
1998-01-01,24303778000.0,1,20.592143535774802,91.36240525706654,1.763163811109468,413.97348238943624,30.342179833506737,76.02264620586243,29.920642857142855,1.5242856981744355,7.073129258473006,90.58585914477314,129.03438599458775,6.863385403948935
1998-01-01,24303778000.0,2,47.79969886646502,72.1177007390654,3.8849858524035192,25814.21335793454,44.12193748514485,421.53402206992723,81.32430769230768,0.9307371830936048,208.5913710799408,12173.15222394529,11139.62778378624,962.497714513322
1998-01-01,24303778000.0,3,33.23480009790906,84.74673417093804,5.086079948607546,1633.8421118864958,44.620425813301466,102.43243206242343,50.896660377358494,2.8513259718282615,35.937687315713376,527.5046324745111,693.1929434649934,63.49499292160972
1998-02-01,24349607333.333332,0,38.70121694617666,76.81958253271297,3.9678639796318422,6580.719576411333,42.84064674866409,130.1203262352106,66.6554880952381,2.552336860393712,112.03411219179507,2444.93411057951,2799.8405362923545,245.91015358631208
1998-02-01,24349607333.333332,1,20.594780433877624,91.31824603144146,1.817160148505856,413.88239102048396,30.290027775552282,76.15643521543822,29.945228174603173,1.5296850687151817,7.096349395005993,90.57761735668986,128.92915541769295,7.1321726196229065
1998-02-01,24349607333.333332,2,47.88244409819669,72.09054749490754,4.162776587613023,25874.17786260756,44.134928334467425,421.80937442877376,81.33956410256411,0.9300142204335914,209.27920585592605,12225.384064102445,11168.320942928227,1031.6694128432619
1998-02-01,24349607333.333332,3,33.26979946407524,84.62356437686924,4.934524756777176,1632.063427449884,44.4269495210741,102.54794674071097,50.92783333333333,2.8593596875169176,35.951712846903604,529.2805801995448,690.4051877726513,62.155039689464964
1998-03-01,24395436666.666668,0,38.805160644547385,76.80517672349141,3.9951675665096658,6589.418630918924,42.73618185521653,130.2526938647118,66.67243333333333,2.5699396781873833,112.21462098286781,2459.1246917741073,2797.4807460900556,248.37941290893764
1998-03-01,24395436666.666668,1,20.597417331980445,91.2740868058164,1.8711564859022443,413.79129965153163,30.23787571759782,76.29022422501401,29.96981349206349,1.5350844392559282,7.119569531538982,90.56937556860655,128.82392484079818,7.400959835296878
1998-03-01,24395436666.666668,2,47.965189329928364,72.06339425074968,4.4405673228225275,25934.142367280587,44.14791918379,422.08472678762024,81.35482051282051,0.9292912577735781,209.96704063191126,12277.615904259601,11197.014102070216,1100.8411111732014
1998-03-01,24395436666.666668,3,33.304798830241424,84.50039458280044,4.782969564946805,1630.2847430132722,44.23347322884674,102.6634614189985,50.95900628930817,2.867393403205574,35.96573837809384,531.0565279245785,687.617432080309,60.815086457320206
1998-04-01,24441266000.0,0,38.90910434291811,76.79077091426987,4.02247115338749,6598.117685426515,42.631716961768966,130.38506149421303,66.68937857142858,2.587542495981054,112.39512977394054,2473.315272968704,2795.120955887756,250.84867223156326
1998-04-01,24441266000.0,1,20.600054230083263,91.22992758019133,1.9251528232986324,413.70020828257935,30.185723659643365,76.42401323458981,29.994398809523812,1.5404838097966742,7.142789668071969,90.56113378052325,128.7186942639034,7.669747050970848
1998-04-01,24441266000.0,2,48.04793456166003,72.03624100659182,4.718358058032032,25994.106871953605,44.16091003311258,422.36007914646683,81.37007692307692,0.9285682951135648,210.65487540789647,12329.847744416755,11225.707261212201,1170.0128095031414
1998-04-01,24441266000.0,3,33.3397981964076,84.37722478873164,4.631414373116435,1628.5060585766607,44.039996936619374,102.77897609728602,50.99017924528302,2.8754271188942306,35.979763909284074,532.8324756496122,684.8296763879667,59.47513322517545
1998-05-01,24487095333.333332,0,39.01304804128885,76.77636510504833,4.049774740265314,6606.8167399341055,42.5272520683214,130.51742912371427,66.70632380952381,2.605145313774725,112.57563856501326,2487.5058541633007,2792.7611656854565,253.31793155418882
1998-05-01,24487095333.333332,1,20.602691128186084,91.18576835456626,1.9791491606950207,413.6091169136271,30.133571601688903,76.5578022441656,30.01898412698413,1.5458831803374204,7.166009804604956,90.55289199243994,128.6134636870086,7.938534266644818
1998-05-01,24487095333.333332,2,48.13067979339169,72.00908776243395,4.996148793241536,26054.07137662663,44.173900882435156,422.63543150531336,81.38533333333334,0.9278453324535515,211.3427101838817,12382.079584573909,11254.400420354188,1239.184507833081
1998-05-01,24487095333.333332,3,33.37479756257378,84.25405499466284,4.479859181286065,1626.7273741400488,43.846520644392015,102.89449077557354,51.02135220125786,2.8834608345828867,35.99378944047431,534.608423374646,682.0419206956245,58.13517999303069
1998-06-01,24532924666.666668,0,39.116991739659575,76.76195929582678,4.077078327143138,6615.515794441697,42.42278717487384,130.64979675321547,66.72326904761904,2.6227481315683954,112.75614735608599,2501.6964353578974,2790.4013754831576,255.7871908768144
1998-06-01,24532924666.666668,1,20.605328026288902,91.14160912894118,2.0331454980914083,413.51802554467486,30.081419543734448,76.6915912537414,30.043569444444444,1.5512825508781667,7.189229941137943,90.54465020435664,128.5082331101138,8.20732148231879
1998-06-01,24532924666.666668,2,48.213425025123364,71.98193451827609,5.27393952845104,26114.03588129965,44.18689173175773,422.9107838641599,81.40058974358975,0.9271223697935381,212.03054495986692,12434.311424731062,11283.093579496173,1308.356206163021
1998-06-01,24532924666.666668,3,33.409796928739965,84.13088520059405,4.328303989455694,1624.948689703437,43.65304435216465,103.01000545386106,51.05252515723271,2.8914945502715432,36.00781497166454,536.3843710996797,679.2541650032824,56.79522676088593
1998-07-01,24578754000.0,0,39.22093543803031,76.74755348660523,4.104381914020961,6624.214848949287,42.318322281426276,130.78216438271664,66.74021428571427,2.640350949362066,112.93665614715873,2515.887016552494,2788.0415852808583,258.25645019943994
1998-07-01,24578754000.0,1,20.607964924391723,91.09744990331612,2.0871418354877966,413.4269341757226,30.029267485779986,76.8253802633172,30.06815476190476,1.556681921418913,7.212450077670931,90.53640841627335,128.403002533219,8.47610869799276
1998-07-01,24578754000.0,2,48.29617025685503,71.95478127411823,5.551730263660544,26174.000385972675,44.19988258108031,423.1861362230064,81.41584615384615,0.9263994071335249,212.71837973585212,12486.543264888218,11311.78673863816,1377.5279044929607
1998-07-01,24578754000.0,3,33.44479629490615,84.00771540652524,4.176748797625325,1623.1700052668255,43.45956805993728,103.1255201321486,51.08369811320755,2.8995282659601993,36.02184050285477,538.1603188247134,676.4664093109402,55.45527352874117
1998-08-01,24624583333.333332,0,39.32487913640104,76.73314767738367,4.131685500898786,6632.913903456879,42.213857387978706,130.91453201221788,66.75715952380953,2.657953767155737,113.11716493823145,2530.0775977470907,2785.6817950785585,260.7257095220656
1998-08-01,24624583333.333332,1,20.610601822494544,91.05329067769104,2.141138172884185,413.3358428067703,29.977115427825527,76.95916927289298,30.09274007936508,1.5620812919596592,7.235670214203918,90.52816662819005,128.2977719563242,8.744895913666731
1998-08-01,24624583333.333332,2,48.37891548858669,71.92762802996037,5.8295209988700485,26233.964890645697,44.212873430402894,423.46148858185296,81.43110256410256,0.9256764444735115,213.40621451183733,12538.775105045373,11340.479897780146,1446.6996028229003
1998-08-01,24624583333.333332,3,33.47979566107232,83.88454561245645,4.025193605794954,1621.3913208302135,43.26609176770992,103.24103481043612,51.114871069182385,2.9075619816488563,36.03586603404501,539.9362665497471,673.6786536185979,54.11532029659641
1998-09-01,24670412666.666668,0,39.428822834771765,76.71874186816214,4.158989087776609,6641.61295796447,42.10939249453114,131.04689964171908,66.77410476190477,2.675556584949408,113.29767372930418,2544.268178941688,2783.3220048762596,263.1949688446911
1998-09-01,24670412666.666668,1,20.613238720597366,91.00913145206597,2.1951345102805733,413.244751437818,29.92496336987107,77.09295828246879,30.117325396825397,1.5674806625004054,7.258890350736905,90.51992484010675,128.19254137942943,9.013683129340702
1998-09-01,24670412666.666668,2,48.461660720318356,71.9004747858025,6.107311734079552,26293.929395318715,44.22586427972547,423.7368409406995,81.44635897435897,0.924953481813498,214.09404928782257,12591.006945202527,11369.173056922133,1515.87130115284
1998-09-01,24670412666.666668,3,33.514795027238506,83.76137581838765,3.8736384139645845,1619.6126363936016,43.072615475482564,103.35654948872364,51.14604402515723,2.9155956973375123,36.04989156523524,541.7122142747809,670.8908979262557,52.77536706445166
1998-10-01,24716242000.0,0,39.5327665331425,76.70433605894058,4.186292674654433,6650.31201247206,42.00492760108358,131.1792672712203,66.79105,2.6931594027430785,113.4781825203769,2558.458760136284,2780.9622146739603,265.6642281673167
1998-10-01,24716242000.0,1,20.615875618700183,90.9649722264409,2.2491308476769616,413.15366006886575,29.87281131191661,77.22674729204456,30.141910714285718,1.5728800330411519,7.282110487269893,90.51168305202344,128.08731080253463,9.282470345014673
1998-10-01,24716242000.0,2,48.54440595205003,71.87332154164464,6.385102469289056,26353.89389999174,44.238855129048055,424.012193299546,81.46161538461538,0.9242305191534848,214.7818840638078,12643.238785359683,11397.866216064122,1585.04299948278
1998-10-01,24716242000.0,3,33.54979439340469,83.63820602431885,3.722083222134214,1617.8339519569902,42.87913918325519,103.47206416701117,51.17721698113208,2.923629413026169,36.06391709642548,543.4881619998146,668.1031422339136,51.43541383230689
1998-11-01,24762071333.333332,0,39.63671023151323,76.68993024971904,4.213596261532257,6659.011066979652,41.90046270763602,131.31163490072154,66.80799523809524,2.710762220536749,113.65869131144964,2572.6493413308813,2778.602424471661,268.1334874899423
1998-11-01,24762071333.333332,1,20.618512516803005,90.92081300081583,2.3031271850733495,413.06256869991347,29.820659253962152,77.36053630162037,30.16649603174603,1.5782794035818979,7.30533062380288,90.50344126394015,127.98208022563982,9.551257560688644
1998-11-01,24762071333.333332,2,48.6271511837817,71.84616829748678,6.662893204498561,26413.858404664763,44.25184597837063,424.2875456583926,81.47687179487178,0.9235075564934714,215.469718839793,12695.470625516835,11426.559375206107,1654.2146978127196
1998-11-01,24762071333.333332,3,33.58479375957087,83.51503623025005,3.570528030303844,1616.0552675203783,42.68566289102783,103.58757884529871,51.208389937106915,2.9316631287148254,36.07794262761571,545.2641097248483,665.3153865415713,50.09546060016214
1998-12-01,24807900666.666668,0,39.740653929883955,76.67552444049748,4.240899848410081,6667.710121487243,41.79599781418845,131.44400253022272,66.82494047619048,2.7283650383304203,113.83920010252237,2586.8399225254775,2776.2426342693616,270.6027468125679
1998-12-01,24807900666.666668,1,20.621149414905823,90.87665377519076,2.3571235224697373,412.97147733096114,29.768507196007693,77.49432531119616,30.19108134920635,1.5836787741226441,7.328550760335867,90.49519947585685,127.87684964874502,9.820044776362614
1998-12-01,24807900666.666668,2,48.709896415513356,71.81901505332893,6.940683939708065,26473.822909337785,44.26483682769321,424.5628980172391,81.49212820512821,0.9227845938334581,216.15755361577823,12747.70246567399,11455.252534348094,1723.3863961426594
1998-12-01,24807900666.666668,3,33.619793125737054,83.39186643618125,3.4189728384734734,1614.2765830837664,42.49218659880047,103.70309352358623,51.23956289308176,2.9396968444034814,36.09196815880594,547.0400574498819,662.5276308492291,48.755507368017376
1999-01-01,24853730000.0,0,39.84459762825468,76.66111863127594,4.268203435287905,6676.409175994833,41.69153292074089,131.57637015972392,66.84188571428571,2.745967856124091,114.0197088935951,2601.0305037200746,2773.8828440670623,273.0720061351934
1999-01-01,24853730000.0,1,20.623786313008644,90.8324945495657,2.4111198598661256,412.88038596200886,29.71635513805323,77.62811432077196,30.215666666666667,1.5890781446633904,7.351770896868854,90.48695768777355,127.77161907185022,10.088831992036587
1999-01-01,24853730000.0,2,48.79264164724503,71.79186180917105,7.218474674917568,26533.787414010807,44.277827677015786,424.8382503760857,81.50738461538461,0.9220616311734448,216.84538839176346,12799.934305831144,11483.945693490079,1792.5580944725994
1999-01-01,24853730000.0,3,33.65479249190323,83.26869664211245,3.267417646643103,1612.4978986471547,42.2987103065731,103.81860820187374,51.27073584905661,2.947730560092138,36.105993689996176,548.8160051749156,659.7398751568868,47.415554135872625
1999-02-01,24908465333.333332,0,40.23702663271086,76.50744755434276,4.247089317175593,6693.476396155481,41.812518281101255,131.6903219548593,66.85850238095239,2.7402572873001327,114.52333586881952,2647.109031410964,2789.889222960281,273.1696438151494
1999-02-01,24908465333.333332,1,20.74726077731542,90.7712088158436,2.3689998064972357,413.72695573173405,29.788035297714757,77.76096364580155,30.24153571428571,1.5950770111416095,7.374492740282365,91.27710009911647,127.62768414690667,9.84236245398624
1999-02-01,24908465333.333332,2,49.17495539511112,71.69695079774897,7.300826036579387,26528.329809864426,44.60951308342314,425.31440957371575,81.52280128205128,0.9210867367998656,217.496937786239,12900.24090987055,11556.041943935561,1810.8337866677148
1999-02-01,24908465333.333332,3,33.87877247756526,83.17342163372992,3.2563441321709257,1613.973328216635,42.438496580805506,103.94094417157618,51.3043537735849,2.9564885405850765,36.26945480493403,552.9305694394693,662.3308577850153,47.80173121349937
1999-03-01,24963200666.666668,0,40.629455637167034,76.35377647740958,4.225975199063281,6710.543616316128,41.933503641461634,131.80427374999468,66.87511904761905,2.734546718476175,115.02696284404395,2693.1875591018534,2805.8956018535,273.2672814951054
1999-03-01,24963200666.666668,1,20.870735241622203,90.70992308212148,2.326879753128346,414.57352550145924,29.859715457376286,77.89381297083116,30.26740476190476,1.6010758776198286,7.397214583695876,92.0672425104594,127.48374922196311,9.595892915935895
1999-03-01,24963200666.666668,2,49.55726914297721,71.60203978632687,7.383177398241206,26522.872205718046,44.94119848983048,425.79056877134593,81.53821794871796,0.9201118424262865,218.14848718071457,13000.547513909954,11628.138194381043,1829.1094788628302
1999-03-01,24963200666.666668,3,34.102752463227304,83.07814662534737,3.2452706176987483,1615.4487577861155,42.5782828550379,104.06328014127861,51.33797169811321,2.9652465210780155,36.43291591987189,557.0451337040229,664.9218404131435,48.187908291126114
1999-04-01,25017936000.0,0,41.02188464162321,76.20010540047642,4.204861080950969,6727.610836476773,42.054489001822006,131.91822554513004,66.89173571428572,2.728836149652217,115.53058981926837,2739.2660867927425,2821.9019807467193,273.3649191750614
1999-04-01,25017936000.0,1,20.99420970592898,90.64863734839938,2.284759699759456,415.42009527118444,29.93139561703781,78.02666229586076,30.29327380952381,1.6070747440980475,7.419936427109386,92.8573849218023,127.33981429701954,9.349423377885548
1999-04-01,25017936000.0,2,49.93958289084331,71.50712877490477,7.465528759903026,26517.41460157166,45.272883896237815,426.266727968976,81.55363461538461,0.9191369480527073,218.80003657519015,13100.85411794936,11700.234444826523,1847.3851710579456
1999-04-01,25017936000.0,3,34.326732448889345,82.98287161696483,3.23419710322657,1616.9241873555957,42.71806912927029,104.18561611098106,51.37158962264151,2.974004501570954,36.59637703480974,561.1596979685766,667.5128230412719,48.57408536875287
1999-05-01,25072671333.333332,0,41.414313646079385,76.04643432354324,4.183746962838657,6744.678056637421,42.175474362182385,132.0321773402654,66.90835238095238,2.7231255808282593,116.0342167944928,2785.344614483632,2837.9083596399378,273.4625568550174
1999-05-01,25072671333.333332,1,21.11768417023576,90.58735161467726,2.2426396463905656,416.2666650409096,30.003075776699333,78.15951162089036,30.319142857142857,1.6130736105762669,7.442658270522896,93.64752733314523,127.19587937207595,9.102953839835203
1999-05-01,25072671333.333332,2,50.321896638709404,71.41221776348269,7.5478801215648454,26511.956997425277,45.60456930264517,426.7428871666061,81.56905128205129,0.9181620536791282,219.45158596966573,13201.160721988766,11772.330695272005,1865.660863253061
