Country,Year,Annual CO₂ emissions,Fossil Share Consumption,Non-CO₂ Share Consumption,Nuclear Share Consumption,Renewable Share Consumption,Fossil Electricity Share,Non-CO₂ Electricity Share,Nuclear Electricity Share,Renewable Electricity Share,Coal Production Share,Gas Production Share,Oil Production Share,Cluster
Malaysia,2011,203452350.0,0.9711222995574724,0.0234130503372616,0.0,0.0234130503372616,0.9242031447481288,0.063398625943385,0.0,0.063398625943385,0.0,0.0751444991144521,0.9248555008855476,0
Malaysia,2012,212989970.0,0.9696506433231772,0.0244459255493766,0.0,0.0244459255493766,0.9190989588072528,0.069049874325947,0.0,0.069049874325947,0.0,0.0765610960936643,0.9234389039063357,0
Malaysia,2013,241671090.0,0.9648042696144212,0.0299434405262729,0.0,0.0299434405262729,0.9069657830999196,0.0846877267306644,0.0,0.0846877267306644,0.0,0.0834144882009929,0.916585511799007,0
Malaysia,2014,245049710.0,0.9612038751272896,0.0336040846317328,0.0,0.0336040846317328,0.9029709550321778,0.0923294972908091,0.0,0.0923294972908091,0.0,0.0802059530399705,0.9197940469600294,0
Malaysia,2015,235938100.0,0.9594908074656302,0.0343019906373136,0.0,0.0343019906373136,0.9004283154479994,0.0945691199882762,0.0,0.0945691199882762,0.0,0.0791430521338882,0.9208569478661116,0
Malaysia,2016,237293680.0,0.9476398254603076,0.0464341314040455,0.0,0.0464341314040455,0.8653560144256854,0.1297928701369163,0.0,0.1297928701369163,0.0,0.0765591320541839,0.923440867945816,0
Malaysia,2017,244457090.0,0.9333852831671896,0.0608536831129707,0.0,0.0608536831129707,0.8260517698619223,0.1691796257330328,0.0,0.1691796257330328,0.0,0.0802078020386012,0.9197921979613988,0
Malaysia,2018,262643410.0,0.9332816977726364,0.0589635515346873,0.0,0.0589635515346873,0.8340348696783876,0.1580332750999542,0.0,0.1580332750999542,0.0,0.0776938783121773,0.9223061216878228,0
Malaysia,2019,279841950.0,0.9322561129217508,0.0587515347584645,0.0,0.0587515347584645,0.8386939543847659,0.154936047912243,0.0,0.154936047912243,0.0,0.0836360337551043,0.9163639662448956,0
Malaysia,2020,263199410.0,0.9245797758786464,0.0644439295869199,0.0,0.0644439295869199,0.8241879497023058,0.1687202593043838,0.0,0.1687202593043838,0.0,0.0858794925164662,0.9141205074835338,0
Malaysia,2021,273152500.0,0.9209001533477746,0.0682301051899159,0.0,0.0682301051899159,0.8074466742182815,0.1855110250583194,0.0,0.1855110250583194,0.0,0.0990585593238784,0.9009414406761216,0
Malaysia,2022,285447970.0,0.9216295730436006,0.0676340512313875,0.0,0.0676340512313875,0.8052172316509891,0.1880631025518307,0.0,0.1880631025518307,0.0,0.1054864544434452,0.8945135455565548,0
Malaysia,2023,288823680.0,0.9211208003665714,0.067590030482934,0.0,0.067590030482934,0.8084157108435402,0.1850132248393746,0.0,0.1850132248393746,0.0,0.1026120664079234,0.8973879335920766,0
Mexico,1990,316745800.0,0.927775705052627,0.0612018252353772,0.0063179144993783,0.0548839107359988,0.723229710086114,0.2331795616207272,0.0249762859245635,0.2082032756961636,0.0009692099727506,0.006494589953081,0.9925362000741682,0
Mexico,1991,329827500.0,0.9295569551280756,0.0581493999646767,0.0088656670379906,0.0492837329266861,0.7456397106214774,0.2089913593793451,0.0329933993262267,0.1759979600531183,0.0008363559354426,0.0062590576137326,0.9929045864508248,0
Mexico,1992,332453280.0,0.9214792518044824,0.0653271117580384,0.0080342083393338,0.0572929034187045,0.7195007459771051,0.2323684749888915,0.0296275207839106,0.2027409542049808,0.0007759483315774,0.0060599743985819,0.9931640772698406,0
Mexico,1993,337721920.0,0.9195249643129206,0.0670029363584488,0.0100995594339402,0.0569033769245086,0.7170898035120612,0.2346281894544859,0.0366229035312996,0.1980052859231863,0.000838146329468,0.0064765242285887,0.9926853294419432,0
Mexico,1994,351533920.0,0.9386436872640054,0.049158611667783,0.0082123881760677,0.0409462234917152,0.789618957451039,0.167800783810075,0.0290089011353432,0.1387918826747317,0.0011261260869375,0.0067698087495745,0.992104065163488,0
Mexico,1995,330905300.0,0.913802772872068,0.0733681909347293,0.0166445610344927,0.0567236299002365,0.717533725449953,0.2397882029535325,0.0561532843872574,0.183634918566275,0.0011404565459468,0.0069382447555039,0.9919212986985492,0
Mexico,1996,341543940.0,0.9101077112628904,0.0779006190568218,0.0151358449363997,0.062764774120422,0.7099919979293887,0.2505015932225328,0.050309426823188,0.2001921663993447,0.0011682217583479,0.0067761334521711,0.9920556447894808,0
Mexico,1997,362462460.0,0.9176858752891208,0.0711805222301047,0.0196133220045606,0.051567200225544,0.7437813392774948,0.2209081903564798,0.0627052324363491,0.1582029579201306,0.001109870014168,0.0065514504120906,0.9923386795737412,0
Mexico,1998,381101800.0,0.9258880672934028,0.0629383105441851,0.0167005788420459,0.0462377317021391,0.7789860414424117,0.187120894088841,0.0511711312447984,0.1359497628440425,0.0011404088515755,0.0067804719795618,0.9920791191688626,0
Mexico,1999,386040000.0,0.9107537216535874,0.0783823852811318,0.0177706123007202,0.0606117729804115,0.7431192361301534,0.2249638872786282,0.0526480404601979,0.1723158468184302,0.0012211574921689,0.0073832188764176,0.9913956236314134,0
Mexico,2000,391438940.0,0.9171312506892912,0.0715808811007754,0.0137763818269186,0.0578044992738568,0.7658278123688437,0.2029282201888609,0.0403726282098651,0.1625555919789957,0.0013199520204485,0.0069963950078796,0.9916836529716718,0
Mexico,2001,407484670.0,0.9243840412372204,0.064427925555294,0.0146460286897375,0.0497818968655565,0.7933652089614167,0.1769038155369001,0.0415104470897755,0.1353933684471246,0.0009832017360187,0.006731563165974,0.9922852350980071,0
Mexico,2002,410301060.0,0.93134761990393,0.0581089743191924,0.0158711619317121,0.0422378123874803,0.8112931446181794,0.1605639087750009,0.0451813391948459,0.1153825695801549,0.0007923563215824,0.006776529172581,0.9924311145058364,0
Mexico,2003,435968700.0,0.9383396803598352,0.0499022953973135,0.016786912716484,0.0331153826808294,0.8105046722903477,0.1350835759804459,0.0466934806137553,0.0883900953666905,0.0009743902798353,0.0066139009883527,0.9924117087318118,0
Mexico,2004,438588450.0,0.9352702172743624,0.0532021794152963,0.0137938237709094,0.0394083556443869,0.8075904049442221,0.1461335269660723,0.039057221190417,0.1070763057756552,0.0012840356875711,0.0069562763124389,0.9917596879999898,0
Mexico,2005,463431840.0,0.934237491054369,0.0540264762747243,0.0147002628064401,0.0393262134682841,0.774188081462279,0.1554310394883066,0.0435733085254812,0.1118577309628253,0.00134973452051,0.0084699006042729,0.9901803648752172,0
Mexico,2006,474519070.0,0.932527848741477,0.0568319225078438,0.0144787940886715,0.0423531284191722,0.7869373835402294,0.161450764727526,0.0424089872802662,0.1190417774472597,0.0015353862984775,0.0094503571289571,0.9890142565725654,0
Mexico,2007,473595230.0,0.9371280255077667,0.0513949154447013,0.0136697541446944,0.0377251613000069,0.8049130995035743,0.1444158259801122,0.0395849701260666,0.1048308558540455,0.0017551872692206,0.0096824135549183,0.988562399175861,0
Mexico,2008,472981280.0,0.9256476647374944,0.0638154445083162,0.0122759864758561,0.05153945803246,0.7630604986870443,0.1830743838939918,0.0364054417171118,0.1466689421768799,0.0018240461508919,0.0107013632110917,0.9874745906380163,0
Mexico,2009,460293540.0,0.940389326564603,0.0493613810307232,0.0132917107908037,0.0360696702399194,0.8081124352553689,0.1413480141345712,0.039219190954074,0.1021288231804972,0.0017113452480155,0.0127206949884113,0.9855679597635733,0
Mexico,2010,456408960.0,0.9315091900448084,0.0575993286399035,0.0073673549879888,0.0502319736519147,0.8100446116517322,0.1609237364715037,0.0213350291271648,0.1395887073443388,0.0020743753747032,0.0124697714675178,0.985455853157779,0
Mexico,2011,483301600.0,0.9305415978103548,0.0591460740815862,0.0120204390956971,0.0471256349858891,0.8082706079827836,0.1644581840993044,0.0345351184398815,0.1299230656594229,0.0026724708946135,0.0127775051236761,0.9845500239817104,0
Mexico,2012,501488600.0,0.9364726761448476,0.0538477522458983,0.0102922629145033,0.0435554893313949,0.8251345509570048,0.1497386403670016,0.0295874564678428,0.1201511838991588,0.0021288230375942,0.0125385143245136,0.985332662637892,0
Mexico,2013,495415100.0,0.9368793748078094,0.052946433197325,0.0137593211982712,0.0391871119990538,0.8252492103296005,0.1482526648187916,0.0397144144974173,0.1085382503213742,0.0020819730927472,0.0131188135927958,0.9847992133144567,0
Mexico,2014,484044500.0,0.9225943625591938,0.0665867936237637,0.0112783754696179,0.0553084181541458,0.7912601073732485,0.1820418476571449,0.0319047243615703,0.1501371232955747,0.0021812119118288,0.0132625982853974,0.9845561898027736,0
Mexico,2015,479433730.0,0.9264828115181674,0.0622112132703374,0.0135653184628259,0.0486458948075114,0.8072715367898583,0.1656708429420414,0.0373035225619126,0.1283673203801287,0.0022210231291338,0.0133259128337706,0.9844530640370954,0
Mexico,2016,478827740.0,0.9286485869386384,0.0603525591816831,0.0120465805720959,0.0483059786095871,0.8141223316242726,0.1599176185246968,0.0329868841855605,0.1269307343391363,0.002063427534465,0.0127577521417055,0.9851788203238294,0
Mexico,2017,464406460.0,0.9278197111055132,0.0616531170822935,0.012119080441133,0.0495340366411604,0.8126319459643249,0.1627751623952925,0.0330700353047968,0.1297051270904957,0.0027730000634128,0.0123937903938345,0.9848332095427528,0
Mexico,2018,468413280.0,0.9189838113770183,0.0711143403441203,0.0151917449871159,0.0559225953570044,0.803041659113366,0.175883546725345,0.0388059563776962,0.1370775903476487,0.0026899598066066,0.0131202438084772,0.984189796384916,0
Mexico,2019,468235650.0,0.918330974545568,0.0717747888708463,0.0126278861977686,0.0591469026730776,0.8006379156970208,0.1784303777758251,0.0324738494123678,0.1459565283634572,0.0023889176872172,0.0136994673272666,0.9839116149855162,0
Mexico,2020,428940300.0,0.8951802944400788,0.0939969428109935,0.0137960369721583,0.0802009058388352,0.7527275985943357,0.225752025317751,0.0343169161259952,0.1914351091917558,0.00199214141165,0.0132496228726434,0.9847582357157064,0
Mexico,2021,446834100.0,0.8861480257197709,0.1051391056808103,0.0137590871789115,0.0913800185018988,0.7151163537751469,0.2663805840109085,0.0361287583455381,0.2302518256653704,0.0014075167403316,0.0118140046210973,0.9867784786385708,0
Mexico,2022,465335650.0,0.891174787830981,0.0996029690743127,0.0119412791989341,0.0876616898753786,0.7237199920491943,0.256592591083926,0.031896826994847,0.224695764089079,0.0013900355282151,0.0122677613122769,0.986342203159508,0
Mexico,2023,482623460.0,0.900753079226858,0.0896989079312289,0.013149223067253,0.0765496848639759,0.7501012080128444,0.2298917085817491,0.0349040226152328,0.1949876859665163,0.0013254587214373,0.012324418945181,0.9863501223333816,0
Netherlands,1990,162796930.0,0.9862828451439504,0.0113687466351192,0.0109109453937022,0.0004578012414169,0.9332331831079954,0.0506732320703277,0.048711956824125,0.0019612752462026,0.0,1.0,0.0,0
Netherlands,1991,171193500.0,0.9866302416033982,0.0107900280243941,0.0101782788781163,0.0006117491462778,0.9364448991680354,0.0474004469454242,0.0448157023235777,0.0025847446218464,0.0,1.0,0.0,0
Netherlands,1992,170996980.0,0.9851184023985508,0.0123254342539405,0.0114815854325003,0.0008438488214402,0.9301057865364944,0.0526731493830197,0.0492030402299594,0.0034701091530603,0.0,1.0,0.0,0
Netherlands,1993,170964500.0,0.9844272183024289,0.0126636256603277,0.011829893499073,0.0008337321612546,0.9273041354945968,0.0547459476309227,0.0512780548628428,0.0034678927680798,0.0,1.0,0.0,0
